Station_Name,Year,Month,Thunderstorm,Lightning,Block
Sylhet,2022,9,53,5,B20
Sylhet,2022,10,49,1,B20
Sylhet,2022,11,0,0,B20
Sylhet,2022,12,0,0,B20
Sylhet,2023,1,5,0,B20
Sylhet,2023,2,13,0,B20
Sylhet,2023,3,5,1,B20
Sylhet,2023,4,53,0,B20
Sylhet,2023,5,110,1,B20
Sylhet,2023,6,127,3,B20
Sylhet,2023,7,92,4,B20
Sylhet,2023,8,40,2,B20
Sylhet,2023,9,72,1,B20
Sylhet,2023,10,61,1,B20
Sylhet,2023,11,0,0,B20
Sylhet,2023,12,0,0,B20
Sylhet,2024,1,0,0,B20
Sylhet,2024,2,6,0,B20
Sylhet,2024,3,51,0,B20
Sylhet,2024,4,54,1,B20
Sylhet,2024,5,66,1,B20
Sylhet,2024,6,97,1,B20
Sylhet,2024,7,57,,B20
Sylhet,2024,8,28,,B20
Sylhet,2024,9,84,,B20
Sylhet,2024,10,39,,B20
Sylhet,2024,11,0,,B20
Sylhet,2024,12,0,,B20
Bogura,2015,1,0,0,B20
Bogura,2015,2,6,0,B20
Bogura,2015,3,15,0,B20
Bogura,2015,4,57,0,B20
Bogura,2015,5,71,3,B20
Bogura,2015,6,104,1,B20
Bogura,2016,1,0,0,B20
Bogura,2016,2,0,0,B20
Bogura,2016,3,11,3,B20
Bogura,2016,4,3,1,B20
Bogura,2016,5,48,3,B20
Bogura,2016,6,15,0,B20
Bogura,2016,7,5,2,B20
Bogura,2016,8,25,5,B20
Bogura,2016,9,54,4,B20
Bogura,2016,10,14,2,B20
Bogura,2016,11,0,0,B20
Bogura,2016,12,0,0,B20
Bogura,2017,1,0,0,B20
Bogura,2017,2,0,0,B20
Bogura,2017,3,16,2,B20
Bogura,2017,4,38,3,B20
Bogura,2017,5,36,4,B20
Bogura,2017,6,30,1,B20
Bogura,2017,7,16,3,B20
Bogura,2017,8,31,3,B20
Bogura,2017,9,49,2,B20
Bogura,2017,10,18,1,B20
Bogura,2017,11,0,0,B20
Bogura,2017,12,0,0,B20
Bogura,2018,1,0,0,B20
Bogura,2018,2,8,0,B20
Bogura,2018,3,6,0,B20
Bogura,2018,4,34,2,B20
Bogura,2018,5,34,1,B20
Bogura,2018,6,34,1,B20
Bogura,2018,7,22,1,B20
Bogura,2018,8,14,4,B20
Bogura,2018,9,17,2,B20
Bogura,2018,10,0,0,B20
Bogura,2018,11,0,0,B20
Bogura,2018,12,0,0,B20
Bogura,2019,1,0,0,B20
Bogura,2019,2,1,0,B20
Bogura,2019,3,13,0,B20
Bogura,2019,4,22,1,B20
Bogura,2019,5,37,1,B20
Bogura,2019,6,43,0,B20
Bogura,2019,7,58,0,B20
Bogura,2019,8,16,0,B20
Bogura,2019,9,12,0,B20
Bogura,2019,10,32,0,B20
Bogura,2019,11,0,0,B20
Bogura,2019,12,0,0,B20
Bogura,2020,1,0,0,B20
Bogura,2020,2,1,0,B20
Bogura,2020,3,13,0,B20
Bogura,2020,4,22,0,B20
Bogura,2020,5,37,2,B20
Bogura,2020,6,43,1,B20
Bogura,2020,7,57,2,B20
Bogura,2020,8,16,1,B20
Bogura,2020,9,12,2,B20
Bogura,2020,10,32,0,B20
Bogura,2020,11,0,0,B20
Bogura,2020,12,0,0,B20
Bogura,2021,1,0,0,B20
Bogura,2021,2,2,0,B20
Bogura,2021,3,7,0,B20
Bogura,2021,4,34,1,B20
Bogura,2021,5,39,0,B20
Bogura,2021,6,18,0,B20
Bogura,2021,7,23,0,B20
Bogura,2021,8,18,2,B20
Bogura,2021,9,46,1,B20
Bogura,2021,10,12,2,B20
Bogura,2021,11,0,0,B20
Bogura,2021,12,0,0,B20
Bogura,2022,1,0,0,B20
Bogura,2022,2,0,0,B20
Bogura,2022,3,3,0,B20
Bogura,2022,4,12,1,B20
Bogura,2022,5,55,0,B20
Bogura,2022,6,48,1,B20
Bogura,2022,7,20,0,B20
Bogura,2022,8,43,0,B20
Bogura,2022,9,24,0,B20
Bogura,2022,10,10,0,B20
Bogura,2022,11,0,0,B20
Bogura,2022,12,0,0,B20
Bogura,2023,1,4,0,B20
Bogura,2023,2,5,0,B20
Bogura,2023,3,0,0,B20
Bogura,2023,4,18,0,B20
Bogura,2023,5,37,0,B20
Bogura,2023,6,31,0,B20
Bogura,2023,7,17,1,B20
Bogura,2023,8,5,1,B20
Bogura,2023,9,43,1,B20
Bogura,2023,10,6,0,B20
Bogura,2023,11,0,0,B20
Bogura,2023,12,0,0,B20
Bogura,2024,1,0,0,B20
Bogura,2024,2,0,0,B20
Bogura,2024,3,12,1,B20
Bogura,2024,4,15,0,B20
Bogura,2024,5,31,0,B20
Bogura,2024,6,22,1,B20
Bogura,2024,7,11,,B20
Bogura,2024,8,15,,B20
Bogura,2024,9,36,,B20
Bogura,2024,10,8,,B20
Bogura,2024,11,0,,B20
Bogura,2024,12,0,,B20
Dinajpur,2015,1,0,0,B20
Dinajpur,2015,2,8,0,B20
Dinajpur,2015,3,2,0,B20
Dinajpur,2015,4,0,0,B20
Dinajpur,2015,5,28,2,B20
Dinajpur,2015,6,29,2,B20
Dinajpur,2016,1,0,0,B20
Dinajpur,2016,2,1,0,B20
Dinajpur,2016,3,12,1,B20
Dinajpur,2016,4,4,0,B20
Dinajpur,2016,5,51,2,B20
Dinajpur,2016,6,21,0,B20
Dinajpur,2016,7,9,0,B20
Dinajpur,2016,8,16,2,B20
Dinajpur,2016,9,48,2,B20
Dinajpur,2016,10,8,0,B20
Dinajpur,2016,11,0,0,B20
Dinajpur,2016,12,3,0,B20
Dinajpur,2017,1,5,0,B20
Dinajpur,2017,2,0,0,B20
Dinajpur,2017,3,17,0,B20
Dinajpur,2017,4,40,0,B20
Dinajpur,2017,5,56,2,B20
Dinajpur,2017,6,35,5,B20
Dinajpur,2017,7,38,3,B20
Dinajpur,2017,8,24,2,B20
Dinajpur,2017,9,26,1,B20
Dinajpur,2017,10,12,0,B20
Dinajpur,2017,11,0,0,B20
Dinajpur,2017,12,0,0,B20
Dinajpur,2018,1,0,0,B20
Dinajpur,2018,2,0,0,B20
Dinajpur,2018,3,7,0,B20
Dinajpur,2018,4,48,0,B20
Dinajpur,2018,5,45,0,B20
Dinajpur,2018,6,30,0,B20
Dinajpur,2018,7,12,1,B20
Dinajpur,2018,8,19,1,B20
Dinajpur,2018,9,9,1,B20
Dinajpur,2018,10,0,0,B20
Dinajpur,2018,11,0,0,B20
Dinajpur,2018,12,0,0,B20
Dinajpur,2019,1,0,0,B20
Dinajpur,2019,2,8,0,B20
Dinajpur,2019,3,2,1,B20
Dinajpur,2019,4,22,0,B20
Dinajpur,2019,5,14,5,B20
Dinajpur,2019,6,34,0,B20
Dinajpur,2019,7,21,1,B20
Dinajpur,2019,8,15,0,B20
Dinajpur,2019,9,40,0,B20
Dinajpur,2019,10,5,0,B20
Dinajpur,2019,11,0,0,B20
Dinajpur,2019,12,0,0,B20
Dinajpur,2020,1,0,0,B20
Dinajpur,2020,2,8,0,B20
Dinajpur,2020,3,2,0,B20
Dinajpur,2020,4,22,0,B20
Dinajpur,2020,5,14,1,B20
Dinajpur,2020,6,34,0,B20
Dinajpur,2020,7,21,1,B20
Dinajpur,2020,8,15,1,B20
Dinajpur,2020,9,40,0,B20
Dinajpur,2020,10,5,0,B20
Dinajpur,2020,11,0,0,B20
Dinajpur,2020,12,0,0,B20
Dinajpur,2021,1,0,0,B20
Dinajpur,2021,2,0,0,B20
Dinajpur,2021,3,6,0,B20
Dinajpur,2021,4,17,0,B20
Dinajpur,2021,5,30,0,B20
Dinajpur,2021,6,32,1,B20
Dinajpur,2021,7,59,0,B20
Dinajpur,2021,8,6,0,B20
Dinajpur,2021,9,64,0,B20
Dinajpur,2021,10,11,0,B20
Dinajpur,2021,11,0,0,B20
Dinajpur,2021,12,0,0,B20
Dinajpur,2022,1,0,0,B20
Dinajpur,2022,2,0,0,B20
Dinajpur,2022,3,0,0,B20
Dinajpur,2022,4,10,1,B20
Dinajpur,2022,5,33,0,B20
Dinajpur,2022,6,20,0,B20
Dinajpur,2022,7,13,0,B20
Dinajpur,2022,8,22,0,B20
Dinajpur,2022,9,15,0,B20
Dinajpur,2022,10,10,0,B20
Dinajpur,2022,11,0,0,B20
Dinajpur,2022,12,0,0,B20
Dinajpur,2023,1,4,0,B20
Dinajpur,2023,2,7,0,B20
Dinajpur,2023,3,0,0,B20
Dinajpur,2023,4,8,0,B20
Dinajpur,2023,5,28,0,B20
Dinajpur,2023,6,45,0,B20
Dinajpur,2023,7,22,0,B20
Dinajpur,2023,8,24,0,B20
Dinajpur,2023,9,7,0,B20
Dinajpur,2023,10,2,0,B20
Dinajpur,2023,11,0,0,B20
Dinajpur,2023,12,0,0,B20
Dinajpur,2024,1,0,,B20
Dinajpur,2024,2,0,,B20
Dinajpur,2024,3,6,,B20
Dinajpur,2024,4,4,,B20
Dinajpur,2024,5,10,,B20
Dinajpur,2024,6,12,,B20
Dinajpur,2024,7,14,,B20
Dinajpur,2024,8,5,,B20
Dinajpur,2024,9,15,,B20
Dinajpur,2024,10,5,,B20
Dinajpur,2024,11,0,,B20
Dinajpur,2024,12,0,,B20
Ishurdi,2016,1,0,0,B20
Ishurdi,2016,2,2,0,B20
Ishurdi,2016,3,18,0,B20
Ishurdi,2016,4,13,2,B20
Ishurdi,2016,5,30,1,B20
Ishurdi,2016,6,23,0,B20
Ishurdi,2016,7,5,0,B20
Ishurdi,2016,8,12,2,B20
Ishurdi,2016,9,27,1,B20
Ishurdi,2016,10,7,1,B20
Ishurdi,2016,11,0,0,B20
Ishurdi,2016,12,0,0,B20
Ishurdi,2017,1,0,0,B20
Ishurdi,2017,2,0,0,B20
Ishurdi,2017,3,14,0,B20
Ishurdi,2017,4,38,1,B20
Ishurdi,2017,5,41,0,B20
Ishurdi,2017,6,28,1,B20
Ishurdi,2017,7,6,0,B20
Ishurdi,2017,8,5,0,B20
Ishurdi,2017,9,32,4,B20
Ishurdi,2017,10,6,0,B20
Ishurdi,2017,11,0,0,B20
Ishurdi,2017,12,0,0,B20
Ishurdi,2018,1,0,0,B20
Ishurdi,2018,2,0,0,B20
Ishurdi,2018,3,11,0,B20
Ishurdi,2018,4,56,3,B20
Ishurdi,2018,5,26,2,B20
Ishurdi,2018,6,30,1,B20
Ishurdi,2018,7,17,2,B20
Ishurdi,2018,8,6,0,B20
Ishurdi,2018,9,15,3,B20
Ishurdi,2018,10,0,0,B20
Ishurdi,2018,11,0,0,B20
Ishurdi,2018,12,0,0,B20
Ishurdi,2019,1,0,0,B20
Ishurdi,2019,2,10,0,B20
Ishurdi,2019,3,9,2,B20
Ishurdi,2019,4,24,1,B20
Ishurdi,2019,5,23,3,B20
Ishurdi,2019,6,24,1,B20
Ishurdi,2019,7,27,1,B20
Ishurdi,2019,8,7,1,B20
Ishurdi,2019,9,10,2,B20
Ishurdi,2019,10,15,1,B20
Ishurdi,2019,11,0,0,B20
Ishurdi,2019,12,0,0,B20
Ishurdi,2020,1,0,0,B20
Ishurdi,2020,2,10,0,B20
Ishurdi,2020,3,9,0,B20
Ishurdi,2020,4,24,1,B20
Ishurdi,2020,5,23,3,B20
Ishurdi,2020,6,24,2,B20
Ishurdi,2020,7,26,1,B20
Ishurdi,2020,8,7,0,B20
Ishurdi,2020,9,10,5,B20
Ishurdi,2020,10,15,0,B20
Ishurdi,2020,11,0,0,B20
Ishurdi,2020,12,0,0,B20
Ishurdi,2021,1,0,0,B20
Ishurdi,2021,2,0,0,B20
Ishurdi,2021,3,10,0,B20
Ishurdi,2021,4,26,0,B20
Ishurdi,2021,5,31,1,B20
Ishurdi,2021,6,26,3,B20
Ishurdi,2021,7,16,1,B20
Ishurdi,2021,8,9,2,B20
Ishurdi,2021,9,26,6,B20
Ishurdi,2021,10,10,2,B20
Ishurdi,2021,11,0,0,B20
Ishurdi,2021,12,0,0,B20
Ishurdi,2022,1,0,0,B20
Ishurdi,2022,2,0,0,B20
Ishurdi,2022,3,1,0,B20
Ishurdi,2022,4,12,2,B20
Ishurdi,2022,5,42,1,B20
Ishurdi,2022,6,16,1,B20
Ishurdi,2022,7,16,0,B20
Ishurdi,2022,8,24,1,B20
Ishurdi,2022,9,22,1,B20
Ishurdi,2022,10,22,0,B20
Ishurdi,2022,11,0,0,B20
Ishurdi,2022,12,0,0,B20
Ishurdi,2023,1,1,0,B20
Ishurdi,2023,2,7,0,B20
Ishurdi,2023,3,0,1,B20
Ishurdi,2023,4,5,0,B20
Ishurdi,2023,5,26,0,B20
Ishurdi,2023,6,19,0,B20
Ishurdi,2023,7,6,0,B20
Ishurdi,2023,8,19,0,B20
