id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
38471003,Hun Hsin Textile Co. (Bd) Ltd,manufacturing,textiles-leather-apparel,BGD,Yarn Dyeing,point-source,"{'longitude': 91.1809065, 'latitude': 23.4606574, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471081,F N Fabrics,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.48186659999999, 'latitude': 23.6655364, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470643,Silk International Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.32072989999999, 'latitude': 23.890859, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470681,Sunflower Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7035559, 'latitude': 23.8287787, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471114,G. S. Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6701892, 'latitude': 23.8481008, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470312,Infinia Composite Textiles Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 91.7380647, 'latitude': 22.4481515, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471017,Insaf Weaving Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6701892, 'latitude': 23.8481008, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470537,Polyster Knit Consult,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.484115, 'latitude': 23.6894656, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471113,G. S. Fabrics (Pvt.) Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6752903, 'latitude': 23.8586457, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470438,Alltex Fabrics Limited.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5399397, 'latitude': 23.8154163, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471072,Fiber Shine Ltd.,manufacturing,textiles-leather-apparel,BGD,Woven Dyeing,point-source,"{'longitude': 90.3487351, 'latitude': 23.9952468, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470715,Amber Super Yarn Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.4202724, 'latitude': 23.9999405, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470219,Chorka Textile Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 91.5347839, 'latitude': 24.3004316, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470315,Intimate Spinning Mills Ltd,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.589044, 'latitude': 23.770347, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471332,Panorama Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.280762, 'latitude': 24.042668, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470298,Knit Horizon Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4809098, 'latitude': 24.1996574, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470914,Ashik Composite Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.5097665, 'latitude': 24.275168, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471227,Lytex Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.3877184, 'latitude': 23.9905079, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470081,Tania Cotton Mills Ltd,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.3866074, 'latitude': 24.407929, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470258,Eco Star Apparels Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.60265550000001, 'latitude': 23.8230953, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470076,Sufia Cotton Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.41, 'latitude': 24.23, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38469982,Ikbal Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7079543, 'latitude': 23.9422206, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470337,Tamishna Synthetics Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.3595372, 'latitude': 23.8982092, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471294,Maruf Textile,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6701892, 'latitude': 23.8481008, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470650,On Spinning Mills Ltd,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.323048, 'latitude': 24.0167551, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470913,Chittagong Dyeing Finishing & Printing Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Woven Dyeing,point-source,"{'longitude': 91.7715351, 'latitude': 22.3555016, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470842,A. J. Fabrics Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6690034, 'latitude': 23.84067, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470171,Arex,manufacturing,textiles-leather-apparel,BGD,Knit Dyeing,point-source,"{'longitude': 90.2713349, 'latitude': 23.7932126, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471161,Lal Miah Cottage Industries Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 89.7121674, 'latitude': 24.2298631, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471499,Onin Textile Mills.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6701892, 'latitude': 23.8481008, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470607,Sbs Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.4809098, 'latitude': 24.1996574, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470077,Sungarh Tex Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.4235028, 'latitude': 23.9999171, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471513,Snk Fabrics Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6690034, 'latitude': 23.84067, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470581,Roshawa Spinning Mills Ltd,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.4122717, 'latitude': 24.2206888, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470346,Kader Synthetic Fibres Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 91.8867263, 'latitude': 24.8730776, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470613,Shah Amanat Knitting & Dyeing Industries Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 91.9759487, 'latitude': 22.2949743, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471361,Midland Textile.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6535914, 'latitude': 23.9106294, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471427,Shibu Textile Mills.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6701892, 'latitude': 23.8481008, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471066,Fatema Textile & Fashion,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5269639, 'latitude': 23.7371018, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471535,South Bangla Textile.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6684106, 'latitude': 23.9142835, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470976,Farooque Dyeing Knitting & Manufacturing Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.3019281, 'latitude': 24.0455314, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470868,Da Tang Textiles Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.2200386, 'latitude': 23.9051487, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471259,Maksons Textiles Limited,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.320784, 'latitude': 23.8908625, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471101,G.M Home Textile,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5896357, 'latitude': 23.7829876, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470080,Tamijuddin Textile Mills Ltd,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.3219053, 'latitude': 24.0112973, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38469971,Fariha Spinning Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.5269639, 'latitude': 23.7371018, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471070,Federation Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 88.4676375, 'latitude': 26.0325673, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470794,Abdullah Dyeing Industries Ltd.,manufacturing,textiles-leather-apparel,BGD,Woven Dyeing,point-source,"{'longitude': 90.6685708, 'latitude': 23.8966757, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470992,Hossan Textile,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6690034, 'latitude': 23.84067, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470100,Uttara Knitting & Dyeing Ltd.,manufacturing,textiles-leather-apparel,BGD,Knit Dyeing,point-source,"{'longitude': 90.2571863, 'latitude': 23.9914869, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471106,Good Textile Mills 2,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7235239, 'latitude': 23.8261397, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470300,H.R. Textile,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6698692, 'latitude': 23.8517659, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470057,Etafil Accessories Limited,manufacturing,textiles-leather-apparel,BGD,Yarn Dyeing,point-source,"{'longitude': 90.3595372, 'latitude': 23.8982092, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470611,Shabnam Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.4218727, 'latitude': 24.1878029, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38469941,Ananta Huaxiang Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.52460080000002, 'latitude': 23.6776056, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471550,Sp Woven Fabrics Ltd,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6933747, 'latitude': 23.8757564, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471445,Noor Sewing & Dyeing Ltd.,manufacturing,textiles-leather-apparel,BGD,Knit Dyeing,point-source,"{'longitude': 90.4904147, 'latitude': 23.6312983, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471335,Melon Tex Composite Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.774675, 'latitude': 23.7940732, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470712,Top Spinning Mills Pvt. Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 89.9685135, 'latitude': 24.2197281, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471388,Neo Apparels Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.4131072, 'latitude': 23.8928706, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471357,Nassa Spinning Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 91.1845614, 'latitude': 23.448466, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471068,Fatullah Cotton & Weaving Industries Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.4738293, 'latitude': 23.6733052, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470377,Eos Textile Mills Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.27326210000001, 'latitude': 23.9501366, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471497,Skynet Power Co. Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.4219444, 'latitude': 24.2028033, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470909,Diganta Textile Mills.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 91.0084667, 'latitude': 23.4892481, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471069,Fazilat Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.513551, 'latitude': 23.724673, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471336,Nabila Tex Incorporation,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.70816660000001, 'latitude': 23.9167309, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470609,Shabed Ali Spinning Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.7180703, 'latitude': 23.8111919, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470131,Ab Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.4122717, 'latitude': 24.2206888, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470313,Al Hekma Spinning Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 89.373604, 'latitude': 23.0683422, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254649e-09,t of CH4 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38470848,Akbar Cotton Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.3983829, 'latitude': 24.2920231, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470717,Anik Composite Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5645145, 'latitude': 23.7837722, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470870,Daylight Textile Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6612946, 'latitude': 23.8497005, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470768,Anas Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6701892, 'latitude': 23.8481008, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470983,Home Tech,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6674228, 'latitude': 23.8701855, 'srid': 4326}",ch4,0.1789031487001718,7.173931972254648e-09,t of CH4 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470136,Ak Khan Pen Fabric Company Limited,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 91.7973436, 'latitude': 22.3478952, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470252,Albi Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5269639, 'latitude': 23.7371018, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470971,Fair Expo Weaving Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.280762, 'latitude': 24.042668, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470836,Ahona Textile Mills.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6715232, 'latitude': 23.8455726, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477572,Kimberley Design,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4202724, 'latitude': 23.9999405, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476728,Panagea Fashion Wear Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3810113, 'latitude': 23.9071002, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476426,Mahid Apparel Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.6688698, 'latitude': 23.8581648, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476178,Majumder Garments Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.35721730000002, 'latitude': 23.9019195, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478402,Thianis Apparels Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 91.7766205, 'latitude': 22.2929379, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476278,Raidha Collections Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3864044, 'latitude': 24.3068626, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476309,Kems Fashions Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4381695, 'latitude': 23.727871, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477815,Purbani Yarn Dyeing Ltd.,manufacturing,textiles-leather-apparel,BGD,Fabric,point-source,"{'longitude': 90.297229, 'latitude': 24.0217539, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477620,American & Efird (Bangladesh) Ltd.,manufacturing,textiles-leather-apparel,BGD,Dyeing And Finishing,point-source,"{'longitude': 90.4202724, 'latitude': 23.9999405, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477324,Fresh Fashion Wear,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3780479, 'latitude': 23.9663319, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478344,Taj Knitting Industries Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3871961, 'latitude': 23.9345744, 'srid': 4326}",ch4,0.1789031487001718,7.1739319722546484e-09,t of CH4 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
