Station_Name,Year,Month,Type,Wind_Speed,Direction
Sitakunda,2020,11,Minimum,1,130
Sitakunda,2020,12,Maximum,0,0
Sitakunda,2021,1,Maximum,0.5,230
Sitakunda,2021,1,Minimum,1,230
Sitakunda,2021,2,Maximum,1,310
Sitakunda,2021,2,Minimum,2,280
Sitakunda,2021,3,Maximum,2.5,140
Sitakunda,2021,3,Minimum,2,180
Sitakunda,2021,4,Maximum,3,220
Sitakunda,2021,4,Minimum,2,140
Sitakunda,2021,5,Maximum,3,140
Sitakunda,2021,5,Minimum,2,180
Sitakunda,2021,6,Maximum,4,180
Sitakunda,2021,6,Minimum,1,130
Sitakunda,2021,7,Maximum,1.5,140
Sitakunda,2021,7,Minimum,2,180
Sitakunda,2021,8,Maximum,1,220
Sitakunda,2021,8,Minimum,2,220
Sitakunda,2021,9,Maximum,1,220
Sitakunda,2021,9,Minimum,2,220
Sitakunda,2021,10,Maximum,0,0
Sitakunda,2021,11,Maximum,0,0
Sitakunda,2021,12,Maximum,1,220
Sitakunda,2021,12,Minimum,2,220
Sitakunda,2022,1,Maximum,1,310
Sitakunda,2022,1,Minimum,1,310
Sitakunda,2022,2,Maximum,1,220
Sitakunda,2022,2,Minimum,1,40
Sitakunda,2022,3,Maximum,2,140
Sitakunda,2022,3,Minimum,1,320
Sitakunda,2022,4,Maximum,2,130
Sitakunda,2022,4,Minimum,1,140
Sitakunda,2022,5,Maximum,11,20
Sitakunda,2022,5,Minimum,1,130
Sitakunda,2022,6,Maximum,1.5,130
Sitakunda,2022,6,Minimum,1,140
Sitakunda,2022,7,Maximum,1.5,140
Sitakunda,2022,7,Minimum,1,130
Sitakunda,2022,8,Maximum,1.5,130
Sitakunda,2022,8,Minimum,1,130
Sitakunda,2022,9,Maximum,1.5,140
Sitakunda,2022,9,Minimum,1,130
Sitakunda,2022,10,Maximum,3,220
Sitakunda,2022,10,Minimum,1,130
Sitakunda,2022,11,Maximum,1,320
Sitakunda,2022,11,Minimum,1,310
Sitakunda,2022,12,Maximum,1,140
Sitakunda,2022,12,Minimum,2,140
Sitakunda,2023,1,Maximum,0,0
Sitakunda,2023,2,Maximum,1,140
Sitakunda,2023,2,Minimum,1,310
Sitakunda,2023,3,Maximum,1,140
Sitakunda,2023,3,Minimum,1,310
Sitakunda,2023,4,Maximum,1,220
Sitakunda,2023,4,Minimum,1,140
Sitakunda,2023,5,Maximum,2.5,140
Sitakunda,2023,5,Minimum,1,140
Sitakunda,2023,6,Maximum,1.5,220
Sitakunda,2023,6,Minimum,1,140
Sitakunda,2023,7,Maximum,1,230
Sitakunda,2023,7,Minimum,1,130
Sitakunda,2023,8,Maximum,3,140
Sitakunda,2023,8,Minimum,1,140
Sitakunda,2023,9,Maximum,2,130
Sitakunda,2023,9,Minimum,1,180
Sitakunda,2023,10,Maximum,2.5,180
Sitakunda,2023,10,Minimum,1,310
Sitakunda,2023,11,Maximum,4.5,210
Sitakunda,2023,11,Minimum,1,350
Sitakunda,2023,12,Maximum,1.5,320
Sitakunda,2023,12,Minimum,1,310
Sitakunda,2024,1,Maximum,1.5,310
Sitakunda,2024,1,Minimum,1,130
Sitakunda,2024,2,Maximum,1.5,180
Sitakunda,2024,2,Minimum,1,180
Sitakunda,2024,3,Maximum,2,140
Sitakunda,2024,3,Minimum,1,80
Sitakunda,2024,4,Maximum,2,130
Sitakunda,2024,4,Minimum,1,180
Sitakunda,2024,5,Maximum,5,140
Sitakunda,2024,5,Minimum,1,180
Sitakunda,2024,6,Maximum,3.5,140
Sitakunda,2024,6,Minimum,1,140
Srimangal,2011,1,Maximum,6,270
Srimangal,2011,2,Maximum,8,310
Srimangal,2011,3,Maximum,16,230
Srimangal,2011,4,Maximum,5,180
Srimangal,2011,5,Maximum,25,300
Srimangal,2011,6,Maximum,7,140
Srimangal,2011,7,Maximum,7,180
Srimangal,2011,8,Maximum,7,150
Srimangal,2011,9,Maximum,6,140
Srimangal,2011,10,Maximum,10,270
Srimangal,2011,11,Maximum,4,270
Srimangal,2011,12,Maximum,5,270
Srimangal,2012,1,Maximum,7,300
Srimangal,2012,2,Maximum,9,230
Srimangal,2012,3,Maximum,15,270
Srimangal,2012,4,Maximum,10,310
Srimangal,2012,5,Maximum,15,310
Srimangal,2012,6,Maximum,10,160
Srimangal,2012,7,Maximum,8,150
Srimangal,2012,8,Maximum,6,140
Srimangal,2012,9,Maximum,7,180
Srimangal,2012,10,Maximum,8,290
Srimangal,2012,11,Maximum,4,120
Srimangal,2012,12,Maximum,4,220
Srimangal,2013,1,Maximum,5,280
Srimangal,2013,2,Maximum,9,280
Srimangal,2013,3,Maximum,7,250
Srimangal,2013,4,Maximum,14,310
Srimangal,2013,5,Maximum,18,310
Srimangal,2013,6,Maximum,8,150
Srimangal,2013,7,Maximum,8,130
Srimangal,2013,8,Maximum,6,180
Srimangal,2013,9,Maximum,6,180
Srimangal,2013,10,Maximum,8,270
Srimangal,2013,11,Maximum,4,270
Srimangal,2013,12,Maximum,4,300
Srimangal,2014,1,Maximum,4,300
Srimangal,2014,2,Maximum,6,300
Srimangal,2014,3,Maximum,8,280
Srimangal,2014,4,Maximum,8,300
Srimangal,2014,5,Maximum,35,310
Srimangal,2014,6,Maximum,8,180
Srimangal,2014,7,Maximum,6,180
Srimangal,2014,8,Maximum,8,160
Srimangal,2014,9,Maximum,8,160
Srimangal,2014,10,Maximum,5,270
Srimangal,2014,11,Maximum,6,270
Srimangal,2014,12,Maximum,6,30
Srimangal,2015,1,Maximum,8,300
Srimangal,2015,1,Minimum,1,330
Srimangal,2015,2,Maximum,11,250
Srimangal,2015,2,Minimum,1,90
Srimangal,2015,3,Maximum,10,320
Srimangal,2015,3,Minimum,1,290
Srimangal,2015,4,Maximum,14,290
Srimangal,2015,4,Minimum,1,130
Srimangal,2015,5,Maximum,10,280
Srimangal,2015,5,Minimum,1,90
Srimangal,2015,6,Maximum,8,270
Srimangal,2015,6,Minimum,1,130
Srimangal,2015,7,Maximum,10,320
Srimangal,2015,7,Minimum,1,180
Srimangal,2015,8,Maximum,9,140
Srimangal,2015,8,Minimum,1,50
Srimangal,2015,9,Maximum,7,140
Srimangal,2015,9,Minimum,1,130
Srimangal,2015,10,Maximum,5,180
Srimangal,2015,10,Minimum,1,130
Srimangal,2015,11,Maximum,3,310
Srimangal,2015,11,Minimum,1,310
Srimangal,2015,12,Maximum,6,100
Srimangal,2015,12,Minimum,1,130
Srimangal,2016,1,Maximum,5,30
Srimangal,2016,1,Minimum,1,330
Srimangal,2016,2,Maximum,6,270
Srimangal,2016,2,Minimum,1,320
Srimangal,2016,3,Maximum,14,230
Srimangal,2016,3,Minimum,1,180
Srimangal,2016,4,Maximum,12,180
Srimangal,2016,4,Minimum,1,90
Srimangal,2016,5,Maximum,14,220
Srimangal,2016,5,Minimum,1,70
Srimangal,2016,6,Maximum,5,120
Srimangal,2016,6,Minimum,1,130
Srimangal,2016,7,Maximum,8,180
Srimangal,2016,7,Minimum,1,30
Srimangal,2016,8,Maximum,8,130
Srimangal,2016,8,Minimum,1,50
Srimangal,2016,9,Maximum,8,300
Srimangal,2016,9,Minimum,1,140
Srimangal,2016,10,Maximum,4,160
Srimangal,2016,10,Minimum,1,180
Srimangal,2016,11,Maximum,6,90
Srimangal,2016,11,Minimum,1,20
Srimangal,2016,12,Maximum,5,150
Srimangal,2016,12,Minimum,1,130
Srimangal,2017,1,Maximum,5,290
Srimangal,2017,1,Minimum,1,180
Srimangal,2017,2,Maximum,10,180
Srimangal,2017,2,Minimum,1,310
Srimangal,2017,3,Maximum,11,180
Srimangal,2017,3,Minimum,1,50
Srimangal,2017,4,Maximum,15,310
Srimangal,2017,4,Minimum,1,110
Srimangal,2017,5,Maximum,20,340
Srimangal,2017,5,Minimum,1,180
Srimangal,2017,6,Maximum,8,90
Srimangal,2017,6,Minimum,1,130
Srimangal,2017,7,Maximum,7,150
Srimangal,2017,7,Minimum,1,120
Srimangal,2017,8,Maximum,6,100
Srimangal,2017,8,Minimum,1,130
Srimangal,2017,9,Maximum,5,180
Srimangal,2017,9,Minimum,1,100
Srimangal,2017,10,Maximum,13,180
Srimangal,2017,10,Minimum,1,130
Srimangal,2017,11,Maximum,4,310
Srimangal,2017,11,Minimum,1,110
Srimangal,2017,12,Maximum,6,340
Srimangal,2017,12,Minimum,1,120
Srimangal,2018,1,Maximum,9,300
Srimangal,2018,1,Minimum,1,310
Srimangal,2018,2,Maximum,8,130
Srimangal,2018,2,Minimum,1,110
Srimangal,2018,3,Maximum,8,180
Srimangal,2018,3,Minimum,1,210
Srimangal,2018,4,Maximum,12,100
Srimangal,2018,4,Minimum,1,50
Srimangal,2018,5,Maximum,26,300
Srimangal,2018,5,Minimum,1,90
Srimangal,2018,6,Maximum,8,60
Srimangal,2018,6,Minimum,1,60
Srimangal,2018,7,Maximum,8,180
Srimangal,2018,7,Minimum,1,130
Srimangal,2018,8,Maximum,12,180
Srimangal,2018,8,Minimum,1,90
Srimangal,2018,9,Maximum,10,160
Srimangal,2018,9,Minimum,1,120
Srimangal,2018,10,Maximum,10,100
Srimangal,2018,10,Minimum,1,60
Srimangal,2018,11,Maximum,8,280
Srimangal,2018,11,Minimum,1,120
Srimangal,2018,12,Maximum,6,40
Srimangal,2018,12,Minimum,1,90
Srimangal,2019,1,Maximum,4,250
Srimangal,2019,1,Minimum,1,180
Srimangal,2019,2,Maximum,6,300
Srimangal,2019,2,Minimum,1,280
Srimangal,2019,3,Maximum,4.5,200
Srimangal,2019,3,Minimum,1,60
Srimangal,2019,4,Maximum,8,100
Srimangal,2019,4,Minimum,1,90
Srimangal,2019,5,Maximum,6,220
Srimangal,2019,5,Minimum,1,160
Srimangal,2019,6,Maximum,3,290
Srimangal,2019,6,Minimum,1,270
Srimangal,2019,7,Maximum,3,120
Srimangal,2019,7,Minimum,1,130
Srimangal,2019,8,Maximum,3,150
Srimangal,2019,8,Minimum,1,160
Srimangal,2019,9,Maximum,3,150
Srimangal,2019,9,Minimum,1,40
Srimangal,2019,10,Maximum,2,340
Srimangal,2019,10,Minimum,1,120
Srimangal,2019,11,Maximum,1.5,50
Srimangal,2019,11,Minimum,1,50
Srimangal,2019,12,Maximum,2.5,300
Srimangal,2019,12,Minimum,1,80
Srimangal,2020,1,Maximum,3,320
Srimangal,2020,1,Minimum,1,310
Srimangal,2020,2,Maximum,3.5,270
Srimangal,2020,2,Minimum,1,160
Srimangal,2020,3,Maximum,4.5,300
Srimangal,2020,3,Minimum,1,180
Srimangal,2020,4,Maximum,5,300
Srimangal,2020,4,Minimum,1,180
Srimangal,2020,5,Maximum,4.5,180
Srimangal,2020,5,Minimum,1,130
Srimangal,2020,6,Maximum,2.5,150
Srimangal,2020,6,Minimum,1,130
Srimangal,2020,7,Maximum,3,180
Srimangal,2020,7,Minimum,1,130
Srimangal,2020,8,Maximum,4,130
Srimangal,2020,8,Minimum,1,80
Srimangal,2020,9,Maximum,2.5,310
Srimangal,2020,9,Minimum,1,130
Srimangal,2020,10,Maximum,3,90
Srimangal,2020,10,Minimum,1,80
Srimangal,2020,11,Maximum,1.5,280
Srimangal,2020,11,Minimum,1,180
Srimangal,2020,12,Maximum,2,300
Srimangal,2020,12,Minimum,1,80
Srimangal,2021,1,Maximum,2.5,310
Srimangal,2021,1,Minimum,1,50
Srimangal,2021,2,Maximum,4,300
Srimangal,2021,2,Minimum,1,240
Srimangal,2021,3,Maximum,4,340
Srimangal,2021,3,Minimum,1,50
Srimangal,2021,4,Maximum,4,310
Srimangal,2021,4,Minimum,1,310
Srimangal,2021,5,Maximum,6,270
Srimangal,2021,5,Minimum,1,60
Srimangal,2021,6,Maximum,3,50
Srimangal,2021,6,Minimum,1,130
Srimangal,2021,7,Maximum,3,230
Srimangal,2021,7,Minimum,1,130
Srimangal,2021,8,Maximum,6,130
Srimangal,2021,8,Minimum,1,130
Srimangal,2021,9,Maximum,2,130
Srimangal,2021,9,Minimum,1,130
Srimangal,2021,10,Maximum,2,30
Srimangal,2021,10,Minimum,1,90
Srimangal,2021,11,Maximum,1.5,300
Srimangal,2021,11,Minimum,1,270
Srimangal,2021,12,Maximum,2,310
Srimangal,2021,12,Minimum,1,60
Srimangal,2022,1,Maximum,2,270
Srimangal,2022,1,Minimum,1,150
Srimangal,2022,2,Maximum,3,270
Srimangal,2022,2,Minimum,1,140
Srimangal,2022,3,Maximum,4,180
Srimangal,2022,3,Minimum,1,270
Srimangal,2022,4,Maximum,6,180
Srimangal,2022,4,Minimum,1,90
Srimangal,2022,5,Maximum,11,150
Srimangal,2022,5,Minimum,1,180
Srimangal,2022,6,Maximum,6,360
Srimangal,2022,6,Minimum,1,90
Srimangal,2022,7,Maximum,2,180
Srimangal,2022,7,Minimum,1,50
Srimangal,2022,8,Maximum,2,130
Srimangal,2022,8,Minimum,1,130
Srimangal,2022,9,Maximum,2,180
Srimangal,2022,9,Minimum,1,130
Srimangal,2022,10,Maximum,2.5,40
Srimangal,2022,10,Minimum,1,160
Srimangal,2022,11,Maximum,1.5,270
Srimangal,2022,11,Minimum,1,60
Srimangal,2022,12,Maximum,1.5,310
Srimangal,2022,12,Minimum,1,130
Srimangal,2023,1,Maximum,2,300
Srimangal,2023,1,Minimum,1,360
Srimangal,2023,2,Maximum,3,300
Srimangal,2023,2,Minimum,1,130
Srimangal,2023,3,Maximum,4,230
Srimangal,2023,3,Minimum,1,180
Srimangal,2023,4,Maximum,2,160
Srimangal,2023,4,Minimum,1,130
Srimangal,2023,5,Maximum,5,60
Srimangal,2023,5,Minimum,1,140
Srimangal,2023,6,Maximum,5,300
Srimangal,2023,6,Minimum,1,60
Srimangal,2023,7,Maximum,2,130
Srimangal,2023,7,Minimum,1,130
Srimangal,2023,8,Maximum,2,130
Srimangal,2023,8,Minimum,1,110
Srimangal,2023,9,Maximum,2,180
Srimangal,2023,9,Minimum,1,130
Srimangal,2023,10,Maximum,1.5,130
Srimangal,2023,10,Minimum,1,90
Srimangal,2023,11,Maximum,2.5,260
Srimangal,2023,11,Minimum,1,50
Srimangal,2023,12,Maximum,1.5,310
Srimangal,2023,12,Minimum,1,50
Srimangal,2024,1,Maximum,2,290
Srimangal,2024,1,Minimum,1,10
Srimangal,2024,2,Maximum,7.5,280
Srimangal,2024,2,Minimum,1,130
Srimangal,2024,3,Maximum,12.5,270
Srimangal,2024,3,Minimum,1,50
Srimangal,2024,4,Maximum,7.5,280
Srimangal,2024,4,Minimum,1,130
Srimangal,2024,5,Maximum,10,130
Srimangal,2024,5,Minimum,1,50
Srimangal,2024,6,Maximum,6,300
Srimangal,2024,6,Minimum,1,130
Sylhet,2011,1,Maximum,8,330
Sylhet,2011,2,Maximum,12,310
Sylhet,2011,3,Maximum,16,240
Sylhet,2011,4,Maximum,17,270
Sylhet,2011,5,Maximum,21,230
Sylhet,2011,6,Maximum,12,360
Sylhet,2011,7,Maximum,12,180
Sylhet,2011,8,Maximum,18,230
Sylhet,2011,9,Maximum,15,180
Sylhet,2011,10,Maximum,14,130
Sylhet,2011,11,Maximum,7,130
Sylhet,2011,12,Maximum,8,270
Sylhet,2012,1,Maximum,9,270
Sylhet,2012,2,Maximum,12,270
Sylhet,2012,3,Maximum,18,330
Sylhet,2012,4,Maximum,15,310
Sylhet,2012,5,Maximum,15,270
Sylhet,2012,6,Maximum,17,230
Sylhet,2012,7,Maximum,14,270
Sylhet,2012,8,Maximum,12,150
Sylhet,2012,9,Maximum,12,180
Sylhet,2012,10,Maximum,8,360
Sylhet,2012,11,Maximum,6,330
Sylhet,2012,12,Maximum,9,270
Sylhet,2013,1,Maximum,10,270
Sylhet,2013,2,Maximum,12,240
Sylhet,2013,3,Maximum,19,270
Sylhet,2013,4,Maximum,14,260
Sylhet,2013,5,Maximum,12,270
Sylhet,2013,6,Maximum,14,50
Sylhet,2013,7,Maximum,13,180
Sylhet,2013,8,Maximum,9,260
Sylhet,2013,9,Maximum,8,260
Sylhet,2013,10,Maximum,10,70
Sylhet,2013,11,Maximum,8,90
Sylhet,2013,12,Maximum,8,260
Sylhet,2014,1,Maximum,9,270
Sylhet,2014,2,Maximum,16,250
Sylhet,2014,3,Maximum,18,310
Sylhet,2014,4,Maximum,12,310
Sylhet,2014,5,Maximum,15,90
Sylhet,2014,6,Maximum,16,210
Sylhet,2014,7,Maximum,10,180
Sylhet,2014,8,Maximum,12,360
Sylhet,2014,9,Maximum,9,360
Sylhet,2014,10,Maximum,8,230
Sylhet,2014,11,Maximum,8,270
Sylhet,2014,12,Maximum,6,270
Sylhet,2015,1,Maximum,9,230
Sylhet,2015,1,Minimum,2,360
Sylhet,2015,2,Maximum,14,230
Sylhet,2015,2,Minimum,2,70
Sylhet,2015,3,Maximum,14,270
Sylhet,2015,3,Minimum,2,210
Sylhet,2015,4,Maximum,19,230
Sylhet,2015,4,Minimum,2,70
Sylhet,2015,5,Maximum,18,270
Sylhet,2015,5,Minimum,2,30
Sylhet,2015,6,Maximum,10,180
Sylhet,2015,6,Minimum,2,80
Sylhet,2015,7,Maximum,15,80
Sylhet,2015,7,Minimum,2,190
Sylhet,2015,8,Maximum,16,290
Sylhet,2015,8,Minimum,2,60
Sylhet,2015,9,Maximum,9,180
Sylhet,2015,9,Minimum,2,50
Sylhet,2015,10,Maximum,8,90
Sylhet,2015,10,Minimum,2,90
Sylhet,2015,11,Maximum,8,270
Sylhet,2015,11,Minimum,2,30
Sylhet,2015,12,Maximum,12,270
Sylhet,2015,12,Minimum,2,60
Sylhet,2016,1,Maximum,8,270
Sylhet,2016,1,Minimum,2,90
Sylhet,2016,2,Maximum,9,210
Sylhet,2016,2,Minimum,2,80
Sylhet,2016,3,Maximum,10,190
Sylhet,2016,3,Minimum,2,60
Sylhet,2016,4,Maximum,36,360
Sylhet,2016,4,Minimum,2,80
Sylhet,2016,5,Maximum,30,360
Sylhet,2016,5,Minimum,2,60
Sylhet,2016,6,Maximum,12,210
Sylhet,2016,6,Minimum,2,70
Sylhet,2016,7,Maximum,16,130
Sylhet,2016,7,Minimum,2,90
Sylhet,2016,8,Maximum,12,180
Sylhet,2016,8,Minimum,2,270
Sylhet,2016,9,Maximum,9,310
Sylhet,2016,9,Minimum,2,130
Sylhet,2016,10,Maximum,8,310
Sylhet,2016,10,Minimum,2,130
Sylhet,2016,11,Maximum,16,120
Sylhet,2016,11,Minimum,2,50
Sylhet,2016,12,Maximum,8,130
Sylhet,2016,12,Minimum,2,90
Sylhet,2017,1,Maximum,9,90
Sylhet,2017,1,Minimum,2,90
Sylhet,2017,2,Maximum,16,210
Sylhet,2017,2,Minimum,2,60
Sylhet,2017,3,Maximum,12,300
Sylhet,2017,3,Minimum,2,90
Sylhet,2017,4,Maximum,20,280
Sylhet,2017,4,Minimum,2,90
Sylhet,2017,5,Maximum,22,310
Sylhet,2017,5,Minimum,2,90
Sylhet,2017,6,Maximum,18,180
Sylhet,2017,6,Minimum,1,180
Sylhet,2017,7,Maximum,9,360
Sylhet,2017,7,Minimum,2,140
Sylhet,2017,8,Maximum,10,290
Sylhet,2017,8,Minimum,2,90
Sylhet,2017,9,Maximum,12,270
Sylhet,2017,9,Minimum,2,180
Sylhet,2017,10,Maximum,19,90
Sylhet,2017,10,Minimum,2,90
Sylhet,2017,11,Maximum,8,90
Sylhet,2017,11,Minimum,2,80
Sylhet,2017,12,Maximum,8,250
Sylhet,2017,12,Minimum,2,80
Sylhet,2018,1,Maximum,10,210
Sylhet,2018,1,Minimum,2,80
Sylhet,2018,2,Maximum,9,250
Sylhet,2018,2,Minimum,2,90
Sylhet,2018,3,Maximum,18,360
Sylhet,2018,3,Minimum,2,90
Sylhet,2018,4,Maximum,18,310
Sylhet,2018,4,Minimum,2,90
Sylhet,2018,5,Maximum,18,240
Sylhet,2018,5,Minimum,2,100
Sylhet,2018,6,Maximum,14,210
Sylhet,2018,6,Minimum,2,50
Sylhet,2018,7,Maximum,16,180
Sylhet,2018,7,Minimum,2,90
Sylhet,2018,8,Maximum,11,180
Sylhet,2018,8,Minimum,2,130
Sylhet,2018,9,Maximum,18,190
Sylhet,2018,9,Minimum,2,90
Sylhet,2018,10,Maximum,12,90
Sylhet,2018,10,Minimum,2,130
Sylhet,2018,11,Maximum,8,90
Sylhet,2018,11,Minimum,2,90
Sylhet,2018,12,Maximum,8,90
Sylhet,2018,12,Minimum,2,90
Sylhet,2019,1,Maximum,8,90
Sylhet,2019,1,Minimum,2,90
Sylhet,2019,2,Maximum,8,270
Sylhet,2019,2,Minimum,2,360
Sylhet,2019,3,Maximum,18,270
Sylhet,2019,3,Minimum,2,130
Sylhet,2019,4,Maximum,25,270
Sylhet,2019,4,Minimum,2,50
Sylhet,2019,5,Maximum,16,250
Sylhet,2019,5,Minimum,2,200
Sylhet,2019,6,Maximum,17,270
Sylhet,2019,6,Minimum,1,80
Sylhet,2019,7,Maximum,10,270
Sylhet,2019,7,Minimum,2,90
Sylhet,2019,8,Maximum,10,270
Sylhet,2019,8,Minimum,2,50
Sylhet,2019,9,Maximum,6,360
Sylhet,2019,9,Minimum,1,180
Sylhet,2019,10,Maximum,7,90
Sylhet,2019,10,Minimum,1,50
Sylhet,2019,11,Maximum,15,30
Sylhet,2019,11,Minimum,1,80
Sylhet,2019,12,Maximum,9,290
Sylhet,2019,12,Minimum,1,80
Sylhet,2020,1,Minimum,1,80
Sylhet,2020,2,Minimum,1,80
Sylhet,2020,3,Minimum,1,80
Sylhet,2020,4,Minimum,1,270
Sylhet,2020,5,Minimum,1,80
Sylhet,2020,6,Minimum,1,80
Sylhet,2020,7,Minimum,1,80
Sylhet,2020,8,Minimum,1,80
Sylhet,2020,9,Minimum,1,80
Sylhet,2020,10,Minimum,1,80
Sylhet,2020,11,Minimum,1,50
Sylhet,2020,12,Minimum,1,320
Sylhet,2021,1,Minimum,1,350
Sylhet,2021,2,Minimum,1,10
Sylhet,2021,3,Minimum,1,120
Sylhet,2021,4,Minimum,1,340
Sylhet,2021,5,Minimum,1,100
Sylhet,2021,6,Minimum,2,190
Sylhet,2021,7,Minimum,2,120
Sylhet,2021,8,Minimum,2,50
Sylhet,2021,9,Minimum,1,30
Sylhet,2021,10,Minimum,2,90
Sylhet,2021,11,Minimum,2,90
Sylhet,2021,12,Minimum,2,110
Sylhet,2022,1,Minimum,2,50
Sylhet,2022,2,Minimum,2,50
Sylhet,2022,3,Minimum,2,90
Sylhet,2022,4,Minimum,2,250
Sylhet,2022,5,Minimum,2,150
Sylhet,2022,6,Minimum,1,30
Sylhet,2022,7,Minimum,2,90
Sylhet,2022,8,Minimum,2,130
Sylhet,2022,9,Minimum,2,90
Sylhet,2022,10,Minimum,2,90
Sylhet,2022,11,Minimum,2,90
Sylhet,2022,12,Minimum,2,90
Sylhet,2023,1,Minimum,2,90
Sylhet,2023,2,Minimum,1,180
Sylhet,2023,3,Minimum,2,120
Sylhet,2023,4,Minimum,2,90
Sylhet,2023,5,Minimum,1,80
Sylhet,2023,6,Minimum,2,90
Sylhet,2023,7,Minimum,1,270
Sylhet,2023,8,Minimum,2,120
Sylhet,2023,9,Minimum,2,90
Sylhet,2023,10,Minimum,2,90
Sylhet,2023,11,Minimum,2,90
Sylhet,2023,12,Minimum,2,90
Sylhet,2024,1,Minimum,2,90
Sylhet,2024,2,Minimum,2,90
Sylhet,2024,3,Minimum,2,90
Sylhet,2024,4,Minimum,1,90
Sylhet,2024,5,Minimum,2,150
Sylhet,2024,6,Minimum,2,50
Tangail,2015,1,Minimum,1,320
Tangail,2015,2,Minimum,1,360
Tangail,2015,3,Minimum,1,50
Tangail,2015,4,Minimum,1,130
Tangail,2015,5,Minimum,1,90
Tangail,2015,6,Minimum,1,180
Tangail,2015,7,Minimum,1,90
Tangail,2015,8,Minimum,1,130
Tangail,2015,9,Minimum,1,130
Tangail,2015,10,Minimum,1,170
Tangail,2015,11,Minimum,1,200
Tangail,2015,12,Minimum,1,170
Tangail,2016,1,Minimum,1,320
Tangail,2016,2,Minimum,1,170
Tangail,2016,3,Minimum,1,170
Tangail,2016,4,Minimum,1,190
Tangail,2016,5,Minimum,1,130
Tangail,2016,6,Minimum,1,180
Tangail,2016,7,Minimum,1,160
Tangail,2016,8,Minimum,1,90
Tangail,2016,9,Minimum,1,90
Tangail,2016,10,Minimum,1,270
Tangail,2016,11,Minimum,1,180
Tangail,2016,12,Minimum,1,320
Tangail,2017,1,Maximum,4,310
Tangail,2017,1,Minimum,1,130
Tangail,2017,2,Maximum,5,180
Tangail,2017,2,Minimum,1,320
Tangail,2017,3,Maximum,5,130
Tangail,2017,3,Minimum,1,310
Tangail,2017,4,Maximum,10,310
Tangail,2017,4,Minimum,1,90
Tangail,2017,5,Maximum,6,180
Tangail,2017,5,Minimum,1,90
Tangail,2017,6,Maximum,4,130
Tangail,2017,6,Minimum,1,90
Tangail,2017,7,Maximum,6,160
Tangail,2017,7,Minimum,1,110
Tangail,2017,8,Maximum,4,130
Tangail,2017,8,Minimum,1,130
Tangail,2017,9,Maximum,6,130
Tangail,2017,9,Minimum,1,90
Tangail,2017,10,Maximum,10,90
Tangail,2017,10,Minimum,1,180
Tangail,2017,11,Maximum,4,360
Tangail,2017,11,Minimum,1,320
Tangail,2017,12,Maximum,2,140
Tangail,2017,12,Minimum,1,140
Tangail,2018,1,Maximum,3,310
Tangail,2018,1,Minimum,1,310
Tangail,2018,2,Maximum,10,130
Tangail,2018,2,Minimum,1,130
Tangail,2018,3,Maximum,6,320
Tangail,2018,3,Minimum,1,180
Tangail,2018,4,Maximum,8,130
Tangail,2018,4,Minimum,1,310
Tangail,2018,5,Maximum,12,310
Tangail,2018,5,Minimum,1,130
Tangail,2018,6,Maximum,8,130
Tangail,2018,6,Minimum,1,130
Tangail,2018,7,Maximum,6,130
Tangail,2018,7,Minimum,1,130
Tangail,2018,8,Maximum,6,130
Tangail,2018,8,Minimum,1,180
Tangail,2018,9,Maximum,8,130
Tangail,2018,9,Minimum,1,90
Tangail,2018,10,Maximum,5,310
Tangail,2018,10,Minimum,1,130
Tangail,2018,11,Maximum,6,270
Tangail,2018,11,Minimum,1,130
Tangail,2018,12,Maximum,3,310
Tangail,2018,12,Minimum,1,320
Tangail,2019,1,Maximum,2,270
Tangail,2019,1,Minimum,1,320
Tangail,2019,2,Maximum,3,180
Tangail,2019,2,Minimum,1,130
Tangail,2019,3,Maximum,3,270
Tangail,2019,3,Minimum,1,130
Tangail,2019,4,Maximum,3.5,130
Tangail,2019,4,Minimum,1,130
Tangail,2019,5,Maximum,5,130
Tangail,2019,5,Minimum,1,130
Tangail,2019,6,Maximum,3,90
Tangail,2019,6,Minimum,1,130
Tangail,2019,7,Maximum,4,230
Tangail,2019,7,Minimum,1,130
Tangail,2019,8,Maximum,4,90
Tangail,2019,8,Minimum,1,90
Tangail,2019,9,Maximum,4,130
Tangail,2019,9,Minimum,1,130
Tangail,2019,10,Maximum,2,90
Tangail,2019,10,Minimum,1,220
Tangail,2019,11,Maximum,3,40
Tangail,2019,11,Minimum,1,180
Tangail,2019,12,Maximum,2,310
Tangail,2019,12,Minimum,1,320
Tangail,2020,1,Maximum,1,360
Tangail,2020,1,Minimum,1,310
Tangail,2020,2,Maximum,2,270
Tangail,2020,2,Minimum,1,130
Tangail,2020,3,Maximum,3,310
Tangail,2020,3,Minimum,1,180
Tangail,2020,4,Maximum,6,270
Tangail,2020,4,Minimum,1,140
Tangail,2020,5,Maximum,6,90
Tangail,2020,5,Minimum,1,130
Tangail,2020,6,Maximum,3,130
Tangail,2020,6,Minimum,1,130
Tangail,2020,7,Maximum,3,130
Tangail,2020,7,Minimum,1,130
Tangail,2020,8,Maximum,3,130
Tangail,2020,8,Minimum,1,130
Tangail,2020,9,Maximum,2,130
Tangail,2020,9,Minimum,1,130
Tangail,2020,10,Maximum,3,130
