Station_Name,Year,Month,Day,Sunshine_Hours
Bogura,1968,9,20,9.2
Bogura,1968,9,21,8
Bogura,1968,9,22,6.9
Bogura,1968,9,23,4.2
Bogura,1968,9,24,0
Bogura,1968,9,25,0
Bogura,1968,9,26,3.2
Bogura,1968,9,27,0
Bogura,1968,9,28,5.5
Bogura,1968,9,29,4.3
Bogura,1968,9,30,10
Bogura,1968,10,1,7.6
Bogura,1968,10,2,6.7
Bogura,1968,10,3,0
Bogura,1968,10,4,0.7
Bogura,1968,10,5,0
Bogura,1968,10,6,2.8
Bogura,1968,10,7,7.8
Bogura,1968,10,8,6
Bogura,1968,10,9,3.4
Bogura,1968,10,10,9.5
Bogura,1968,10,11,9.7
Bogura,1968,10,12,9.8
Bogura,1968,10,13,9.7
Bogura,1968,10,14,11.1
Bogura,1968,10,15,10.4
Bogura,1968,10,16,10.1
Bogura,1968,10,17,11.1
Bogura,1968,10,18,10.7
Bogura,1968,10,19,10.7
Bogura,1968,10,20,11.1
Bogura,1968,10,21,11
Bogura,1968,10,22,11.1
Bogura,1968,10,23,10.9
Bogura,1968,10,24,10.6
Bogura,1968,10,25,10.9
Bogura,1968,10,26,6.2
Bogura,1968,10,27,5.3
Bogura,1968,10,28,6.9
Bogura,1968,10,29,7.4
Bogura,1968,10,30,8.8
Bogura,1968,10,31,6.7
Bogura,1968,11,1,10.2
Bogura,1968,11,2,11.2
Bogura,1968,11,3,10.1
Bogura,1968,11,4,9.6
Bogura,1968,11,5,9.1
Bogura,1968,11,6,10.4
Bogura,1968,11,7,9.9
Bogura,1968,11,8,8.8
Bogura,1968,11,9,9.1
Bogura,1968,11,10,8.6
Bogura,1968,11,11,9.7
Bogura,1968,11,12,7.6
Bogura,1968,11,13,3.7
Bogura,1968,11,14,0.5
Bogura,1968,11,15,1.1
Bogura,1968,11,16,10.1
Bogura,1968,11,17,10.4
Bogura,1968,11,18,10.3
Bogura,1968,11,19,10.2
Bogura,1968,11,20,10.3
Bogura,1968,11,21,10.2
Bogura,1968,11,22,7.7
Bogura,1968,11,23,10.2
Bogura,1968,11,24,4.4
Bogura,1968,11,25,8.1
Bogura,1968,11,26,8.4
Bogura,1968,11,27,9.8
Bogura,1968,11,28,9.9
Bogura,1968,11,29,9
Bogura,1968,11,30,8.8
Bogura,1968,12,1,10
Bogura,1968,12,2,10
Bogura,1968,12,3,9.9
Bogura,1968,12,4,10.2
Bogura,1968,12,5,10
Bogura,1968,12,6,10.3
Bogura,1968,12,7,10.2
Bogura,1968,12,8,10.3
Bogura,1968,12,9,10.3
Bogura,1968,12,10,10.2
Bogura,1968,12,11,9.7
Bogura,1968,12,12,9.9
Bogura,1968,12,13,10.1
Bogura,1968,12,14,10
Bogura,1968,12,15,5
Bogura,1968,12,16,8.4
Bogura,1968,12,17,9.9
Bogura,1968,12,18,10.2
Bogura,1968,12,19,9.6
Bogura,1968,12,20,9.2
Bogura,1968,12,21,8.5
Bogura,1968,12,22,9.5
Bogura,1968,12,23,3.5
Bogura,1968,12,24,0.4
Bogura,1968,12,25,6.4
Bogura,1968,12,26,7
Bogura,1968,12,27,5.8
Bogura,1968,12,28,9.5
Bogura,1968,12,29,10.1
Bogura,1968,12,30,9.9
Bogura,1968,12,31,9.9
Bogura,1969,1,1,9.7
Bogura,1969,1,2,8.4
Bogura,1969,1,3,10
Bogura,1969,1,4,10
Bogura,1969,1,5,9
Bogura,1969,1,6,9.8
Bogura,1969,1,7,8.9
Bogura,1969,1,8,9.8
Bogura,1969,1,9,9.2
Bogura,1969,1,10,9.9
Bogura,1969,1,11,9.3
Bogura,1969,1,12,10
Bogura,1969,1,13,8.2
Bogura,1969,1,14,4.7
Bogura,1969,1,15,10.1
Bogura,1969,1,16,7.7
Bogura,1969,1,17,9.5
Bogura,1969,1,18,7
Bogura,1969,1,19,9.8
Bogura,1969,1,20,10
Bogura,1969,1,21,10.1
Bogura,1969,1,22,8.9
Bogura,1969,1,23,10.2
Bogura,1969,1,24,11
Bogura,1969,1,25,10.8
Bogura,1969,1,26,10.5
Bogura,1969,1,27,10
Bogura,1969,1,28,8
Bogura,1969,1,29,8.3
Bogura,1969,1,30,9.4
Bogura,1969,1,31,9.7
Bogura,1969,2,1,9.7
Bogura,1969,2,2,9.8
Bogura,1969,2,3,10.1
Bogura,1969,2,4,0.1
Bogura,1969,2,5,3.3
Bogura,1969,2,6,10
Bogura,1969,2,7,10.3
Bogura,1969,2,8,10.4
Bogura,1969,2,9,10.3
Bogura,1969,2,10,10.3
Bogura,1969,2,11,10.1
Bogura,1969,2,12,10.3
Bogura,1969,2,13,10.1
Bogura,1969,2,14,8.9
Bogura,1969,2,15,10.3
Bogura,1969,2,16,10.1
Bogura,1969,2,17,10.7
Bogura,1969,2,18,9.7
Bogura,1969,2,19,10.5
Bogura,1969,2,20,8.9
Bogura,1969,2,21,10.3
Bogura,1969,2,22,10.7
Bogura,1969,2,23,10.6
Bogura,1969,2,24,10.5
Bogura,1969,2,25,10.3
Bogura,1969,2,26,10.4
Bogura,1969,2,27,10.6
Bogura,1969,2,28,8.2
Bogura,1969,3,1,4
Bogura,1969,3,2,9.1
Bogura,1969,3,3,10.7
Bogura,1969,3,4,9.9
Bogura,1969,3,5,9.7
Bogura,1969,3,6,10.8
Bogura,1969,3,7,8.5
Bogura,1969,3,8,8
Bogura,1969,3,9,7.8
Bogura,1969,3,10,9.9
Bogura,1969,3,11,9.7
Bogura,1969,3,12,9.4
Bogura,1969,3,13,9
Bogura,1969,3,14,9.4
Bogura,1969,3,15,9
Bogura,1969,3,16,6.6
Bogura,1969,3,17,6.7
Bogura,1969,3,18,7
Bogura,1969,3,19,0
Bogura,1969,3,20,5.9
Bogura,1969,3,21,3.6
Bogura,1969,3,22,7
Bogura,1969,3,23,9
Bogura,1969,3,24,5.1
Bogura,1969,3,25,8.6
Bogura,1969,3,26,9.3
Bogura,1969,3,27,8.8
Bogura,1969,3,28,7.8
Bogura,1969,3,29,8.8
Bogura,1969,3,30,8.3
Bogura,1969,3,31,9.5
Bogura,1969,4,1,10
Bogura,1969,4,2,9
Bogura,1969,4,3,9.5
Bogura,1969,4,4,8.9
Bogura,1969,4,5,9.3
Bogura,1969,4,6,8
Bogura,1969,4,7,6.4
Bogura,1969,4,8,6.9
Bogura,1969,4,9,7.8
Bogura,1969,4,10,10.2
Bogura,1969,4,11,10.9
Bogura,1969,4,12,8.9
Bogura,1969,4,13,10
Bogura,1969,4,14,8.7
Bogura,1969,4,15,6.5
Bogura,1969,4,16,8.6
Bogura,1969,4,17,5.9
Bogura,1969,4,18,2.2
Bogura,1969,4,19,10.6
Bogura,1969,4,20,5.2
Bogura,1969,4,21,7.1
Bogura,1969,4,22,10
Bogura,1969,4,23,10.5
Bogura,1969,4,24,9.7
Bogura,1969,4,25,11.4
Bogura,1969,4,26,11.2
Bogura,1969,4,27,11.3
Bogura,1969,4,28,10.9
Bogura,1969,4,29,3.7
Bogura,1969,4,30,8.5
Bogura,1969,5,1,6.4
Bogura,1969,5,2,5.1
Bogura,1969,5,3,9.9
Bogura,1969,5,4,6.9
Bogura,1969,5,5,11.5
Bogura,1969,5,6,11
Bogura,1969,5,7,9.5
Bogura,1969,5,8,9.9
Bogura,1969,5,9,8.2
Bogura,1969,5,10,7.4
Bogura,1969,5,11,12.6
Bogura,1969,5,12,9.2
Bogura,1969,5,13,12.5
Bogura,1969,5,14,12
Bogura,1969,5,15,12.4
Bogura,1969,5,16,12.3
Bogura,1969,5,17,12.3
Bogura,1969,5,18,10.9
Bogura,1969,5,19,7.2
Bogura,1969,5,20,9.6
Bogura,1969,5,21,12.1
Bogura,1969,5,22,6
Bogura,1969,5,24,5.8
Bogura,1969,5,25,6.7
Bogura,1969,5,26,7.4
Bogura,1969,5,27,5.1
Bogura,1969,5,28,2.8
Bogura,1969,5,29,11.2
Bogura,1969,5,30,11.2
Bogura,1969,5,31,11.7
Bogura,1969,6,1,11.4
Bogura,1969,6,2,10.9
Bogura,1969,6,3,3.3
Bogura,1969,6,4,4.1
Bogura,1969,6,5,3.5
Bogura,1969,6,6,6.2
Bogura,1969,6,7,0.1
Bogura,1969,6,8,2.4
Bogura,1969,6,9,1.7
Bogura,1969,6,10,0
Bogura,1969,6,11,4.1
Bogura,1969,6,12,1.1
Bogura,1969,6,13,6.7
Bogura,1969,6,14,7.4
Bogura,1969,6,15,3.8
Bogura,1969,6,16,8.8
Bogura,1969,6,17,8.1
Bogura,1969,6,18,7.1
Bogura,1969,6,19,8.8
Bogura,1969,6,20,6.2
Bogura,1969,6,21,3.9
Bogura,1969,6,22,5.9
Bogura,1969,6,23,0
Bogura,1969,6,24,1.7
Bogura,1969,6,25,6
Bogura,1969,6,26,9.2
Bogura,1969,6,27,11.1
Bogura,1969,6,28,11.1
Bogura,1969,6,29,10.7
Bogura,1969,7,1,0
Bogura,1969,7,2,7.4
Bogura,1969,7,3,9.8
Bogura,1969,7,4,1.8
Bogura,1969,7,5,0
Bogura,1969,7,6,4.4
Bogura,1969,7,7,4.2
Bogura,1969,7,8,0.7
Bogura,1969,7,9,0
Bogura,1969,7,10,0
Bogura,1969,7,11,6.5
Bogura,1969,7,12,8.2
Bogura,1969,7,13,3.7
Bogura,1969,7,14,4.4
Bogura,1969,7,15,8.1
Bogura,1969,7,16,2.7
Bogura,1969,7,17,0.9
Bogura,1969,7,18,0
Bogura,1969,7,19,9
Bogura,1969,7,20,7.2
Bogura,1969,7,21,6.5
Bogura,1969,7,22,3
Bogura,1969,7,23,1.2
Bogura,1969,7,24,8.7
Bogura,1969,7,25,9.1
Bogura,1969,7,26,7.9
Bogura,1969,7,27,9.1
Bogura,1969,7,28,4.2
Bogura,1969,7,29,9.5
Bogura,1969,7,30,11.5
Bogura,1969,7,31,6.5
Bogura,1969,8,1,2.5
Bogura,1969,8,2,1.9
Bogura,1969,8,3,12.8
Bogura,1969,8,4,2.9
Bogura,1969,8,5,3.8
Bogura,1969,8,6,1.3
Bogura,1969,8,7,7
Bogura,1969,8,8,8
Bogura,1969,8,9,1.1
Bogura,1969,8,10,1.1
Bogura,1969,8,11,5
Bogura,1969,8,12,6.4
Bogura,1969,8,13,8.2
Bogura,1969,8,14,0
Bogura,1969,8,15,0
Bogura,1969,8,16,3.3
Bogura,1969,8,17,0
Bogura,1969,8,18,0
Bogura,1969,8,19,0
Bogura,1969,8,20,1
Bogura,1969,8,21,0
Bogura,1969,8,22,1.1
Bogura,1969,8,23,8.5
Bogura,1969,8,24,8
Bogura,1969,8,25,3.5
Bogura,1969,8,26,3.1
Bogura,1969,8,27,3.9
Bogura,1969,8,28,5.9
Bogura,1969,8,29,2.5
Bogura,1969,8,30,0
Bogura,1969,8,31,2.3
Bogura,1969,9,1,5.9
Bogura,1969,9,2,3.8
Bogura,1969,9,3,11.2
Bogura,1969,9,4,10.4
Bogura,1969,9,5,5.4
Bogura,1969,9,6,0.9
Bogura,1969,9,7,7.2
Bogura,1969,9,8,10
Bogura,1969,9,9,10.9
Bogura,1969,9,10,1
Bogura,1969,9,11,7.2
Bogura,1969,9,12,9.8
Bogura,1969,9,13,9.6
Bogura,1969,9,14,7.8
Bogura,1969,9,15,7
Bogura,1969,9,16,11
Bogura,1969,9,17,6.1
Bogura,1969,9,18,0.5
Bogura,1969,9,19,6.1
Bogura,1969,9,20,5.1
Bogura,1969,9,21,4.8
Bogura,1969,9,22,10.3
Bogura,1969,9,23,6.3
Bogura,1969,9,24,0.3
Bogura,1969,9,25,0.2
Bogura,1969,9,26,0
Bogura,1969,9,27,0.9
Bogura,1969,9,28,0
Bogura,1969,9,29,10.4
Bogura,1969,9,30,9.3
Bogura,1969,10,1,9.4
Bogura,1969,10,2,7.2
Bogura,1969,10,3,10.1
Bogura,1969,10,4,10.5
Bogura,1969,10,5,10.5
Bogura,1969,10,6,9.4
Bogura,1969,10,7,10.4
Bogura,1969,10,8,9.1
Bogura,1969,10,9,1.7
Bogura,1969,10,10,0
Bogura,1969,10,11,2.4
Bogura,1969,10,12,6.6
Bogura,1969,10,13,8
Bogura,1969,10,14,9.1
Bogura,1969,10,15,11.3
Bogura,1969,10,16,10.7
Bogura,1969,10,17,7.1
Bogura,1969,10,18,10
Bogura,1969,10,19,10.8
Bogura,1969,10,20,10.9
Bogura,1969,10,21,11
Bogura,1969,10,22,9.4
Bogura,1969,10,23,10.5
Bogura,1969,10,24,10
Bogura,1969,10,25,10.7
Bogura,1969,10,26,10.8
Bogura,1969,10,27,11.2
Bogura,1969,10,28,9
Bogura,1969,10,29,10
Bogura,1969,10,30,10.8
Bogura,1969,10,31,10.5
Bogura,1969,11,1,11.2
Bogura,1969,11,2,10.9
Bogura,1969,11,3,10.8
Bogura,1969,11,4,10.7
Bogura,1969,11,5,9.3
Bogura,1969,11,6,7
Bogura,1969,11,7,5.8
Bogura,1969,11,8,7.9
Bogura,1969,11,9,9.3
Bogura,1969,11,10,2.5
Bogura,1969,11,11,0.2
Bogura,1969,11,12,5.3
Bogura,1969,11,13,10.4
Bogura,1969,11,14,10.2
Bogura,1969,11,15,10.8
Bogura,1969,11,16,9.8
Bogura,1969,11,17,10.6
Bogura,1969,11,18,10.7
Bogura,1969,11,19,9.9
Bogura,1969,11,20,10.1
Bogura,1969,11,21,9.6
Bogura,1969,11,22,4.7
Bogura,1969,11,23,9.8
Bogura,1969,11,24,10.4
Bogura,1969,11,25,10.5
Bogura,1969,11,26,10.2
Bogura,1969,11,27,10.5
Bogura,1969,11,28,10.3
Bogura,1969,11,29,10.3
Bogura,1969,11,30,10.1
Bogura,1969,12,1,9.6
Bogura,1969,12,2,9.6
Bogura,1969,12,3,10.1
Bogura,1969,12,4,10.1
Bogura,1969,12,5,8.2
Bogura,1969,12,6,9.2
Bogura,1969,12,7,9.3
Bogura,1969,12,8,8.5
Bogura,1969,12,9,9
Bogura,1969,12,10,9.6
Bogura,1969,12,11,7.6
Bogura,1969,12,12,0.2
Bogura,1969,12,13,0
Bogura,1969,12,14,6.7
Bogura,1969,12,15,10.5
Bogura,1969,12,16,10.6
Bogura,1969,12,17,10.5
Bogura,1969,12,18,10
Bogura,1969,12,19,10.1
Bogura,1969,12,20,8.7
Bogura,1969,12,21,9
Bogura,1969,12,22,10.2
Bogura,1969,12,23,9.6
Bogura,1969,12,24,10
Bogura,1969,12,25,10.1
Bogura,1969,12,26,10.4
Bogura,1969,12,27,10.7
Bogura,1969,12,28,9.5
Bogura,1969,12,29,9.1
Bogura,1969,12,30,10
Bogura,1969,12,31,9.8
Bogura,1970,1,1,9.8
Bogura,1970,1,2,9.9
Bogura,1970,1,3,10
Bogura,1970,1,4,9.8
Bogura,1970,1,5,9.3
Bogura,1970,1,6,9.7
Bogura,1970,1,7,9
Bogura,1970,1,8,9.7
Bogura,1970,1,9,10.2
Bogura,1970,1,10,9.9
Bogura,1970,1,11,7.7
Bogura,1970,1,12,3.3
Bogura,1970,1,13,8.5
Bogura,1970,1,14,8.9
Bogura,1970,1,15,9.1
Bogura,1970,1,16,8.8
Bogura,1970,1,17,8.7
Bogura,1970,1,18,10.1
Bogura,1970,1,19,5.8
Bogura,1970,1,20,6.9
Bogura,1970,1,21,2.4
Bogura,1970,1,22,7.6
Bogura,1970,1,23,10.8
Bogura,1970,1,24,10
Bogura,1970,1,25,10
Bogura,1970,1,26,5.8
Bogura,1970,1,27,4.2
Bogura,1970,1,28,11
Bogura,1970,1,29,10.5
Bogura,1970,1,30,11
Bogura,1970,1,31,10.7
Bogura,1970,2,1,9.3
Bogura,1970,2,2,10.5
Bogura,1970,2,3,10.5
Bogura,1970,2,4,11.1
Bogura,1970,2,5,10.8
Bogura,1970,2,6,7.2
Bogura,1970,2,7,10.6
Bogura,1970,2,8,10.9
Bogura,1970,2,9,10.4
Bogura,1970,2,10,11
Bogura,1970,2,11,10.6
Bogura,1970,2,12,10.6
Bogura,1970,2,13,11
Bogura,1970,2,14,10.8
Bogura,1970,2,15,11
Bogura,1970,2,16,10.9
Bogura,1970,2,17,10.9
Bogura,1970,2,18,10.2
Bogura,1970,2,19,8.4
Bogura,1970,2,20,11.4
Bogura,1970,2,21,10.5
Bogura,1970,2,22,10.7
Bogura,1970,2,23,11.1
Bogura,1970,2,24,7.2
Bogura,1970,2,25,11
Bogura,1970,2,26,11
Bogura,1970,2,27,11.2
Bogura,1970,2,28,5.5
Bogura,1970,3,1,10
Bogura,1970,3,2,10.1
Bogura,1970,3,3,2.1
Bogura,1970,3,4,6
Bogura,1970,3,5,4.3
Bogura,1970,3,6,4.6
Bogura,1970,3,7,6.1
Bogura,1970,3,8,11.1
Bogura,1970,3,9,11.4
Bogura,1970,3,10,10.1
Bogura,1970,3,11,4.3
Bogura,1970,3,12,11.2
Bogura,1970,3,13,11.3
Bogura,1970,3,14,11.5
Bogura,1970,3,15,10.3
Bogura,1970,3,16,9.3
Bogura,1970,3,17,9.9
Bogura,1970,3,18,11.6
Bogura,1970,3,19,9.5
Bogura,1970,3,20,11.2
Bogura,1970,3,21,11.2
Bogura,1970,3,22,11.6
Bogura,1970,3,23,4.8
Bogura,1970,3,24,11.4
Bogura,1970,3,25,10.9
Bogura,1970,3,26,10.6
Bogura,1970,3,27,8
Bogura,1970,3,28,10
Bogura,1970,3,29,8.8
Bogura,1970,3,30,8.3
Bogura,1970,3,31,9.4
Bogura,1970,4,1,6.9
Bogura,1970,4,2,5.6
Bogura,1970,4,3,11.1
Bogura,1970,4,4,2.5
Bogura,1970,4,5,11
Bogura,1970,4,6,11
Bogura,1970,4,7,10.8
Bogura,1970,4,8,5.9
Bogura,1970,4,9,8.3
Bogura,1970,4,10,10.7
Bogura,1970,4,11,7.6
Bogura,1970,4,12,7.9
Bogura,1970,4,13,8
Bogura,1970,4,14,10.5
Bogura,1970,4,15,4.8
Bogura,1970,4,16,8.1
Bogura,1970,4,17,9.8
Bogura,1970,4,18,10.6
Bogura,1970,4,19,10.3
Bogura,1970,4,20,2.9
Bogura,1970,4,21,8.3
Bogura,1970,4,22,11.2
Bogura,1970,4,23,11.2
Bogura,1970,4,24,9.4
Bogura,1970,4,25,8.1
Bogura,1970,4,26,0.7
Bogura,1970,4,27,5.3
Bogura,1970,4,28,9.7
Bogura,1970,4,29,11.3
Bogura,1970,4,30,11.1
Bogura,1970,5,1,10.4
Bogura,1970,5,2,10.2
Bogura,1970,5,3,9.9
Bogura,1970,5,4,10.4
Bogura,1970,5,5,8.3
Bogura,1970,5,6,8.5
Bogura,1970,5,7,10.9
Bogura,1970,5,8,11.1
Bogura,1970,5,9,8.8
Bogura,1970,5,10,10.7
Bogura,1970,5,11,12
Bogura,1970,5,12,10
Bogura,1970,5,13,10.3
Bogura,1970,5,14,10.3
Bogura,1970,5,15,7
Bogura,1970,5,16,6
Bogura,1970,5,17,6.9
Bogura,1970,5,18,1.6
Bogura,1970,5,19,5.6
Bogura,1970,5,20,11
Bogura,1970,5,21,13.4
Bogura,1970,5,22,12.1
Bogura,1970,5,23,7.3
Bogura,1970,5,24,13.3
Bogura,1970,5,25,6.9
Bogura,1970,5,26,8
Bogura,1970,5,27,10.8
Bogura,1970,5,28,9.4
Bogura,1970,5,29,10.6
Bogura,1970,5,30,8.8
Bogura,1970,5,31,10.7
Bogura,1970,6,1,5.8
Bogura,1970,6,2,2
Bogura,1970,6,3,4.4
Bogura,1970,6,4,4.9
Bogura,1970,6,5,4.6
Bogura,1970,6,6,2.5
Bogura,1970,6,7,0
Bogura,1970,6,8,0
Bogura,1970,6,9,13
Bogura,1970,6,10,4.9
Bogura,1970,6,11,2.6
Bogura,1970,6,12,11.5
Bogura,1970,6,13,11
Bogura,1970,6,14,5.4
Bogura,1970,6,15,2.8
Bogura,1970,6,16,0.9
Bogura,1970,6,17,0.7
Bogura,1970,6,18,0.2
Bogura,1970,6,19,0.8
Bogura,1970,6,20,0.9
Bogura,1970,6,21,0.8
Bogura,1970,6,22,3.6
Bogura,1970,6,23,2.6
Bogura,1970,6,24,1.9
Bogura,1970,6,25,0
Bogura,1970,6,26,0
Bogura,1970,6,27,7.3
Bogura,1970,6,28,2.3
Bogura,1970,6,29,7.5
Bogura,1970,6,30,9.2
Bogura,1970,7,1,3.5
Bogura,1970,7,2,3.5
Bogura,1970,7,3,7.4
Bogura,1970,7,4,9.5
Bogura,1970,7,5,6.2
Bogura,1970,7,6,5.4
Bogura,1970,7,7,10.3
Bogura,1970,7,8,10.2
Bogura,1970,7,9,1.7
Bogura,1970,7,10,3.5
Bogura,1970,7,11,1
Bogura,1970,7,12,0
Bogura,1970,7,13,0.1
Bogura,1970,7,14,3.8
Bogura,1970,7,15,2
Bogura,1970,7,16,5.4
Bogura,1970,7,17,5.5
Bogura,1970,7,18,2.4
Bogura,1970,7,19,0
Bogura,1970,7,20,6.3
Bogura,1970,7,21,1.5
Bogura,1970,7,22,1.4
Bogura,1970,7,23,0.5
Bogura,1970,7,24,3.4
Bogura,1970,7,25,3
Bogura,1970,7,26,5.9
Bogura,1970,7,27,0.8
Bogura,1970,7,28,6.5
Bogura,1970,7,29,6.3
Bogura,1970,7,30,0
Bogura,1970,7,31,0
Bogura,1970,8,1,7.7
Bogura,1970,8,2,4.8
Bogura,1970,8,3,7.4
Bogura,1970,8,4,6.6
Bogura,1970,8,5,2.9
Bogura,1970,8,6,3.1
Bogura,1970,8,7,0.2
Bogura,1970,8,8,1.7
Bogura,1970,8,9,4.3
Bogura,1970,8,10,4.3
Bogura,1970,8,11,1.6
Bogura,1970,8,12,2.6
Bogura,1970,8,13,7.7
Bogura,1970,8,14,9.5
Bogura,1970,8,15,11.2
Bogura,1970,8,16,1
Bogura,1970,8,17,7
Bogura,1970,8,18,11
Bogura,1970,8,19,9.5
Bogura,1970,8,20,11.1
Bogura,1970,8,21,5.4
Bogura,1970,8,22,4.4
Bogura,1970,8,23,2.2
Bogura,1970,8,24,1
Bogura,1970,8,25,7.5
Bogura,1970,8,26,4.4
Bogura,1970,8,27,8.6
Bogura,1970,8,28,6.5
Bogura,1970,8,29,0.1
Bogura,1970,8,30,4.4
Bogura,1970,8,31,6.4
Bogura,1970,9,1,8.2
Bogura,1970,9,2,0
Bogura,1970,9,3,0
Bogura,1970,9,4,4.3
Bogura,1970,9,5,8.9
Bogura,1970,9,6,6.5
Bogura,1970,9,7,11.6
Bogura,1970,9,8,3.3
Bogura,1970,9,9,5.2
Bogura,1970,9,10,0.9
Bogura,1970,9,11,1.8
Bogura,1970,9,12,9.3
Bogura,1970,9,13,0
Bogura,1970,9,14,0
Bogura,1970,9,15,0
Bogura,1970,9,16,0.7
Bogura,1970,9,17,8.6
Bogura,1970,9,18,3.2
Bogura,1970,9,19,8.2
Bogura,1970,9,20,9.5
Bogura,1970,9,21,7.6
Bogura,1970,9,22,10.5
Bogura,1970,9,23,9.1
Bogura,1970,9,24,11.3
Bogura,1970,9,25,3.2
Bogura,1970,9,26,5.7
Bogura,1970,9,27,3.1
Bogura,1970,9,28,2.4
Bogura,1970,9,29,0.9
Bogura,1970,9,30,3.3
Bogura,1970,10,1,0.1
Bogura,1970,10,2,0.3
Bogura,1970,10,3,2.6
Bogura,1970,10,4,10.3
Bogura,1970,10,5,3
Bogura,1970,10,6,0.7
Bogura,1970,10,7,5.8
Bogura,1970,10,8,3.3
Bogura,1970,10,9,1.2
Bogura,1970,10,10,10.1
Bogura,1970,10,11,11.5
Bogura,1970,10,12,6.5
Bogura,1970,10,13,11.3
Bogura,1970,10,14,9.9
Bogura,1970,10,15,11.2
Bogura,1970,10,16,11.3
Bogura,1970,10,17,11.6
Bogura,1970,10,18,11.6
Bogura,1970,10,19,11.6
Bogura,1970,10,20,11.2
Bogura,1970,10,21,11.1
Bogura,1970,10,22,0.1
Bogura,1970,10,23,0
Bogura,1970,10,24,0.9
Bogura,1970,10,25,9.7
Bogura,1970,10,26,6.6
Bogura,1970,10,27,11.4
Bogura,1970,10,28,11.3
Bogura,1970,10,29,9.9
Bogura,1970,10,30,5.9
Bogura,1970,10,31,7.6
Bogura,1970,11,1,10.5
Bogura,1970,11,2,10.2
Bogura,1970,11,3,10.4
Bogura,1970,11,4,10.8
Bogura,1970,11,5,10.4
Bogura,1970,11,6,10.8
Bogura,1970,11,7,10.8
Bogura,1970,11,8,10.4
Bogura,1970,11,9,11
Bogura,1970,11,10,10.8
Bogura,1970,11,11,11
Bogura,1970,11,12,0
Bogura,1970,11,13,10.1
Bogura,1970,11,14,10.6
Bogura,1970,11,15,10.9
Bogura,1970,11,16,10.2
Bogura,1970,11,17,11
Bogura,1970,11,18,9.4
Bogura,1970,11,19,9.1
Bogura,1970,11,20,10.3
Bogura,1970,11,21,10.4
Bogura,1970,11,22,10.4
Bogura,1970,11,23,9.9
Bogura,1970,11,24,9.7
Bogura,1970,11,25,9.8
Bogura,1970,11,26,10.4
Bogura,1970,11,27,10.5
Bogura,1970,11,28,10.6
Bogura,1970,11,29,3.8
Bogura,1970,11,30,10.3
Bogura,1970,12,1,9.9
Bogura,1970,12,2,10.5
Bogura,1970,12,3,10.6
Bogura,1970,12,4,10.7
Bogura,1970,12,5,10.1
Bogura,1970,12,6,11
Bogura,1970,12,7,11
Bogura,1970,12,8,10.5
Bogura,1970,12,9,10.4
Bogura,1970,12,10,10.3
Bogura,1970,12,11,10.2
Bogura,1970,12,12,10.6
Bogura,1970,12,13,10.5
Bogura,1970,12,14,11
Bogura,1970,12,15,10.4
Bogura,1970,12,16,10.5
Bogura,1970,12,17,10.4
Bogura,1970,12,18,9.5
Bogura,1970,12,19,10
Bogura,1970,12,20,9.8
Bogura,1970,12,21,10
Bogura,1970,12,22,9.1
Bogura,1970,12,23,10
Bogura,1970,12,24,9.3
Bogura,1970,12,25,10.2
Bogura,1970,12,26,9.6
Bogura,1970,12,27,10.1
Bogura,1970,12,28,10
Bogura,1970,12,29,9.5
Bogura,1970,12,30,9.5
Bogura,1970,12,31,9.2
Bogura,1971,1,1,9.5
Bogura,1971,1,2,9.5
Bogura,1971,1,3,9.8
Bogura,1971,1,4,9.2
Bogura,1971,1,5,8.9
Bogura,1971,1,6,9.1
Bogura,1971,1,7,9
Bogura,1971,1,8,10.2
Bogura,1971,1,9,10.6
Bogura,1971,1,10,8.5
Bogura,1971,1,11,9.7
Bogura,1971,1,12,10.1
Bogura,1971,1,13,9.8
Bogura,1971,1,14,10.2
Bogura,1971,1,15,9.6
Bogura,1971,1,16,10.1
Bogura,1971,1,17,3.7
Bogura,1971,1,18,9.9
Bogura,1971,1,19,10.4
Bogura,1971,1,20,8.7
Bogura,1971,1,21,9.9
Bogura,1971,1,22,0.5
Bogura,1971,1,23,10.3
Bogura,1971,1,24,9.7
Bogura,1971,1,25,7.1
Bogura,1971,1,26,0
Bogura,1971,1,27,0.6
Bogura,1971,1,28,7.1
Bogura,1971,1,29,11
Bogura,1971,1,30,10.2
Bogura,1971,1,31,10.4
Bogura,1971,2,1,10.5
Bogura,1971,2,2,11
Bogura,1971,2,3,10.6
Bogura,1971,2,4,10.7
Bogura,1971,2,5,10.6
Bogura,1971,2,6,10.7
Bogura,1971,2,7,10.4
Bogura,1971,2,8,10.6
Bogura,1971,2,9,8.7
Bogura,1971,2,10,10.5
Bogura,1971,2,11,10.3
Bogura,1971,2,12,7.2
Bogura,1971,2,13,11.1
Bogura,1971,2,14,10.7
Bogura,1971,2,15,10.5
Bogura,1971,2,16,11
Bogura,1971,2,17,10.7
Bogura,1971,2,18,10.7
Bogura,1971,2,19,10.8
Bogura,1971,2,20,8.8
Bogura,1971,2,21,9.2
Bogura,1971,2,22,8.7
Bogura,1971,2,23,6.4
Bogura,1971,2,24,11.1
Bogura,1971,2,25,11.3
Bogura,1971,2,26,10.3
Bogura,1971,2,27,5.1
Bogura,1971,2,28,5
Bogura,1971,3,1,9.2
Bogura,1971,3,2,11.2
