Station_Name,Year,Month,Rainfall
Rangamati,1988,2,15
Rangamati,1988,3,79
Rangamati,1988,4,166
Rangamati,1988,5,355
Rangamati,1988,6,760
Rangamati,1988,7,679
Rangamati,1988,8,567
Rangamati,1988,9,236
Rangamati,1988,10,234
Rangamati,1988,11,23
Rangamati,1988,12,17
Rangamati,1989,1,0
Rangamati,1989,2,11
Rangamati,1989,3,0
Rangamati,1989,4,240
Rangamati,1989,5,163
Rangamati,1989,6,210
Rangamati,1989,7,820
Rangamati,1989,8,176
Rangamati,1989,9,413
Rangamati,1989,10,563
Rangamati,1989,11,40
Rangamati,1989,12,0
Rangamati,1990,1,0
Rangamati,1990,2,22
Rangamati,1990,3,115
Rangamati,1990,4,336
Rangamati,1990,5,365
Rangamati,1990,6,388
Rangamati,1990,7,659
Rangamati,1990,8,176
Rangamati,1990,9,197
Rangamati,1990,10,129
Rangamati,1990,11,91
Rangamati,1990,12,54
Rangamati,1991,1,9
Rangamati,1991,2,5
Rangamati,1991,3,19
Rangamati,1991,4,174
Rangamati,1991,5,578
Rangamati,1991,6,618
Rangamati,1991,7,474
Rangamati,1991,8,606
Rangamati,1991,9,335
Rangamati,1991,10,103
Rangamati,1991,11,88
Rangamati,1991,12,14
Rangamati,1992,1,0
Rangamati,1992,2,93
Rangamati,1992,3,4
Rangamati,1992,4,31
Rangamati,1992,5,137
Rangamati,1992,6,428
Rangamati,1992,7,341
Rangamati,1992,8,239
Rangamati,1992,9,274
Rangamati,1992,10,154
Rangamati,1992,11,12
Rangamati,1992,12,15
Rangamati,1993,1,0
Rangamati,1993,2,151
Rangamati,1993,3,201
Rangamati,1993,4,139
Rangamati,1993,5,475
Rangamati,1993,6,784
Rangamati,1993,7,959
Rangamati,1993,8,730
Rangamati,1993,9,278
Rangamati,1993,10,152
Rangamati,1993,11,9
Rangamati,1993,12,0
Rangamati,1994,1,5
Rangamati,1994,2,6
Rangamati,1994,3,153
Rangamati,1994,4,207
Rangamati,1994,5,96
Rangamati,1994,6,243
Rangamati,1994,7,316
Rangamati,1994,8,266
Rangamati,1994,9,198
Rangamati,1994,10,109
Rangamati,1994,11,12
Rangamati,1994,12,0
Rangamati,1995,1,1
Rangamati,1995,2,7
Rangamati,1995,3,27
Rangamati,1995,4,44
Rangamati,1995,5,490
Rangamati,1995,6,339
Rangamati,1995,7,607
Rangamati,1995,8,351
Rangamati,1995,9,171
Rangamati,1995,10,146
Rangamati,1995,11,220
Rangamati,1995,12,0
Rangamati,1996,1,10
Rangamati,1996,2,17
Rangamati,1996,3,251
Rangamati,1996,4,87
Rangamati,1996,5,440
Rangamati,1996,6,455
Rangamati,1996,7,479
Rangamati,1996,8,437
Rangamati,1996,9,379
Rangamati,1996,10,246
Rangamati,1996,11,72
Rangamati,1996,12,4
Rangamati,1997,1,1
Rangamati,1997,2,14
Rangamati,1997,3,251
Rangamati,1997,4,33
Rangamati,1997,5,209
Rangamati,1997,6,508
Rangamati,1997,7,657
Rangamati,1997,8,481
Rangamati,1997,9,443
Rangamati,1997,10,134
Rangamati,1997,11,19
Rangamati,1997,12,15
Rangamati,1998,1,21
Rangamati,1998,2,79
Rangamati,1998,3,137
Rangamati,1998,4,157
Rangamati,1998,5,658
Rangamati,1998,6,294
Rangamati,1998,7,1065
Rangamati,1998,8,493
Rangamati,1998,9,287
Rangamati,1998,10,102
Rangamati,1998,11,19
Rangamati,1998,12,0
Rangamati,1999,1,0
Rangamati,1999,2,0
Rangamati,1999,3,3
Rangamati,1999,4,0
Rangamati,1999,5,379
Rangamati,1999,6,1117
Rangamati,1999,7,590
Rangamati,1999,8,474
Rangamati,1999,9,201
Rangamati,1999,10,149
Rangamati,1999,11,3
Rangamati,1999,12,115
Rangamati,2000,1,41
Rangamati,2000,2,1
Rangamati,2000,3,112
Rangamati,2000,4,210
Rangamati,2000,5,698
Rangamati,2000,6,565
Rangamati,2000,7,207
Rangamati,2000,8,534
Rangamati,2000,9,164
Rangamati,2000,10,357
Rangamati,2000,11,45
Rangamati,2000,12,0
Rangamati,2001,1,0
Rangamati,2001,2,8
Rangamati,2001,3,1
Rangamati,2001,4,34
Rangamati,2001,5,282
Rangamati,2001,6,569
Rangamati,2001,7,346
Rangamati,2001,8,332
Rangamati,2001,9,212
Rangamati,2001,10,181
Rangamati,2001,11,101
Rangamati,2001,12,0
Rangamati,2002,1,9
Rangamati,2002,2,0
Rangamati,2002,3,42
Rangamati,2002,4,66
Rangamati,2002,5,548
Rangamati,2002,6,262
Rangamati,2002,7,852
Rangamati,2002,8,472
Rangamati,2002,9,353
Rangamati,2002,10,79
Rangamati,2002,11,94
Rangamati,2002,12,7
Rangamati,2003,1,0
Rangamati,2003,2,1
Rangamati,2003,3,36
Rangamati,2003,4,82
Rangamati,2003,5,273
Rangamati,2003,6,1086
Rangamati,2003,7,252
Rangamati,2003,8,222
Rangamati,2003,9,370
Rangamati,2003,10,93
Rangamati,2003,11,0
Rangamati,2003,12,59
Rangamati,2004,1,0
Rangamati,2004,2,0
Rangamati,2004,3,8
Rangamati,2004,4,170
Rangamati,2004,5,116
Rangamati,2004,6,841
Rangamati,2004,7,1076
Rangamati,2004,8,229
Rangamati,2004,9,491
Rangamati,2004,10,182
Rangamati,2004,11,0
Rangamati,2004,12,0
Rangamati,2005,1,2
Rangamati,2005,2,0
Rangamati,2005,3,74
Rangamati,2005,4,199
Rangamati,2005,5,238
Rangamati,2005,6,185
Rangamati,2005,7,274
Rangamati,2005,8,644
Rangamati,2005,9,323
Rangamati,2005,10,125
Rangamati,2005,11,53
Rangamati,2005,12,7
Rangamati,2006,1,0
Rangamati,2006,2,0
Rangamati,2006,3,0
Rangamati,2006,4,36
Rangamati,2006,5,701
Rangamati,2006,6,313
Rangamati,2006,7,476
Rangamati,2006,8,370
Rangamati,2006,9,302
Rangamati,2006,10,99
Rangamati,2006,11,19
Rangamati,2006,12,0
Rangamati,2007,1,0
Rangamati,2007,2,58
Rangamati,2007,3,32
Rangamati,2007,4,168
Rangamati,2007,5,280
Rangamati,2007,6,591
Rangamati,2007,7,712
Rangamati,2007,8,268
Rangamati,2007,9,535
Rangamati,2007,10,351
Rangamati,2007,11,81
Rangamati,2007,12,0
Rangamati,2008,1,47
Rangamati,2008,2,8
Rangamati,2008,3,5
Rangamati,2008,4,0
Rangamati,2008,5,188
Rangamati,2008,6,262
Rangamati,2008,7,433
Rangamati,2008,8,400
Rangamati,2008,9,240
Rangamati,2008,10,172
Rangamati,2008,11,25
Rangamati,2008,12,0
Rangamati,2009,1,0
Rangamati,2009,2,0
Rangamati,2009,3,1
Rangamati,2009,4,61
Rangamati,2009,5,264
Rangamati,2009,6,295
Rangamati,2009,7,639
Rangamati,2009,8,472
Rangamati,2009,9,276
Rangamati,2009,10,338
Rangamati,2009,11,49
Rangamati,2009,12,0
Rangamati,2010,1,0
Rangamati,2010,2,9
Rangamati,2010,3,121
Rangamati,2010,4,112
Rangamati,2010,5,424
Rangamati,2010,6,653
Rangamati,2010,7,304
Rangamati,2010,8,496
Rangamati,2010,9,183
Rangamati,2010,10,281
Rangamati,2010,11,45
Rangamati,2010,12,17
Rangamati,2011,1,1
Rangamati,2011,2,1
Rangamati,2011,3,49
Rangamati,2011,4,78
Rangamati,2011,5,169
Rangamati,2011,6,516
Rangamati,2011,7,463
Rangamati,2011,8,566
Rangamati,2011,9,420
Rangamati,2011,10,98
Rangamati,2011,11,0
Rangamati,2011,12,0
Rangamati,2012,1,0
Rangamati,2012,2,0
Rangamati,2012,3,91
Rangamati,2012,4,284
Rangamati,2012,5,187
Rangamati,2012,6,834
Rangamati,2012,7,489
Rangamati,2012,8,297
Rangamati,2012,9,268
Rangamati,2012,10,344
Rangamati,2012,11,23
Rangamati,2012,12,0
Rangamati,2013,1,0
Rangamati,2013,2,2
Rangamati,2013,3,2
Rangamati,2013,4,83
Rangamati,2013,5,435
Rangamati,2013,6,280
Rangamati,2013,7,274
Rangamati,2013,8,200
Rangamati,2013,9,476
Rangamati,2013,10,198
Rangamati,2013,11,0
Rangamati,2013,12,0
Rangamati,2014,1,0
Rangamati,2014,2,23
Rangamati,2014,3,17
Rangamati,2014,4,1
Rangamati,2014,5,339
Rangamati,2014,6,610
Rangamati,2014,7,161
Rangamati,2014,8,294
Rangamati,2014,9,316
Rangamati,2014,10,152
Rangamati,2014,11,10
Rangamati,2014,12,0
Rangamati,2015,1,0
Rangamati,2015,2,0
Rangamati,2015,3,52
Rangamati,2015,4,238
Rangamati,2015,5,130
Rangamati,2015,6,562
Rangamati,2015,7,1035
Rangamati,2015,8,714
Rangamati,2015,9,386
Rangamati,2015,10,213
Rangamati,2015,11,10
Rangamati,2015,12,2
Rangamati,2016,1,3
Rangamati,2016,2,85
Rangamati,2016,3,11
Rangamati,2016,4,29
Rangamati,2016,5,274
Rangamati,2016,6,513
Rangamati,2016,7,405
Rangamati,2016,8,239
Rangamati,2016,9,214
Rangamati,2016,10,139
Rangamati,2016,11,120
Rangamati,2016,12,0
Rangamati,2017,1,0
Rangamati,2017,2,0
Rangamati,2017,3,108
Rangamati,2017,4,388
Rangamati,2017,5,186
Rangamati,2017,6,1189
Rangamati,2017,7,684
Rangamati,2017,8,629
Rangamati,2017,9,428
Rangamati,2017,10,159
Rangamati,2017,11,18
Rangamati,2017,12,30
Rangamati,2018,1,6
Rangamati,2018,2,0
Rangamati,2018,3,4
Rangamati,2018,4,236
Rangamati,2018,5,291
Rangamati,2018,6,1037
Rangamati,2018,7,504
Rangamati,2018,8,281
Rangamati,2018,9,336
Rangamati,2018,10,257
Rangamati,2018,11,0
Rangamati,2018,12,35
Rangamati,2019,1,0
Rangamati,2019,2,36
Rangamati,2019,3,15
Rangamati,2019,4,102
Rangamati,2019,5,215
Rangamati,2019,6,267
Rangamati,2019,7,1137
Rangamati,2019,8,355
Rangamati,2019,9,271
Rangamati,2019,10,170
Rangamati,2019,11,133
Rangamati,2019,12,5
Rangamati,2020,1,52
Rangamati,2020,2,5
Rangamati,2020,3,0
Rangamati,2020,4,147
Rangamati,2020,5,340
Rangamati,2020,6,350
Rangamati,2020,7,433
Rangamati,2020,8,213
Rangamati,2020,9,289
Rangamati,2020,10,324
Rangamati,2020,11,34
Rangamati,2020,12,0
Rangamati,2021,1,0
Rangamati,2021,2,0
Rangamati,2021,3,0
Rangamati,2021,4,34
Rangamati,2021,5,97
Rangamati,2021,6,438
Rangamati,2021,7,407
Rangamati,2021,8,576
Rangamati,2021,9,218
Rangamati,2021,10,146
Rangamati,2021,11,0
Rangamati,2021,12,74
Rangamati,2022,1,11
Rangamati,2022,2,8
Rangamati,2022,3,0
Rangamati,2022,4,64
Rangamati,2022,5,332
Rangamati,2022,6,550
Rangamati,2022,7,385
Rangamati,2022,8,345
Rangamati,2022,9,243
Rangamati,2022,10,157
Rangamati,2022,11,4
Rangamati,2022,12,4
Rangamati,2023,1,0
Rangamati,2023,2,0
Rangamati,2023,3,47
Rangamati,2023,4,66
Rangamati,2023,5,100
Rangamati,2023,6,430
Rangamati,2023,7,168
Rangamati,2023,8,1097
Rangamati,2023,9,349
Rangamati,2023,10,47
Rangamati,2023,11,71
Rangamati,2023,12,11
Rangamati,2024,1,4
Rangamati,2024,2,1
Rangamati,2024,3,17
Rangamati,2024,4,23
Rangamati,2024,5,459
Rangamati,2024,6,327
Rangamati,2024,7,443
Rangamati,2024,8,936
Rangamati,2024,9,281
Rangamati,2024,10,161
Rangamati,2024,11,12
Rangamati,2024,12,0
Rangpur,1954,1,20
Rangpur,1954,2,0
Rangpur,1954,3,0
Rangpur,1954,4,0
Rangpur,1954,5,275
Rangpur,1954,6,944
Rangpur,1954,7,602
Rangpur,1954,8,211
Rangpur,1954,9,101
Rangpur,1954,10,90
Rangpur,1954,11,0
Rangpur,1954,12,0
Rangpur,1955,1,20
Rangpur,1955,2,3
Rangpur,1955,3,8
Rangpur,1955,4,55
Rangpur,1955,5,124
Rangpur,1955,6,566
Rangpur,1955,7,892
Rangpur,1955,8,562
Rangpur,1955,9,160
Rangpur,1955,10,19
Rangpur,1955,11,5
Rangpur,1955,12,0
Rangpur,1956,1,12
Rangpur,1956,2,1
Rangpur,1956,3,5
Rangpur,1956,4,12
Rangpur,1956,5,278
Rangpur,1956,6,769
Rangpur,1956,7,488
Rangpur,1956,8,501
Rangpur,1956,9,149
Rangpur,1956,10,424
Rangpur,1956,11,11
Rangpur,1956,12,0
Rangpur,1957,1,0
Rangpur,1957,2,0
Rangpur,1957,3,0
Rangpur,1957,4,0
Rangpur,1957,5,111
Rangpur,1957,6,439
Rangpur,1957,7,352
Rangpur,1957,8,249
Rangpur,1957,9,38
Rangpur,1957,10,10
Rangpur,1957,11,0
Rangpur,1957,12,0
Rangpur,1958,1,2
Rangpur,1958,2,0
Rangpur,1958,3,11
Rangpur,1958,4,55
Rangpur,1958,5,171
Rangpur,1958,6,188
Rangpur,1959,1,29
Rangpur,1959,2,0
Rangpur,1959,3,257
Rangpur,1959,4,102
Rangpur,1959,5,366
Rangpur,1959,6,583
Rangpur,1959,7,357
Rangpur,1959,8,275
Rangpur,1959,9,90
Rangpur,1959,10,586
Rangpur,1959,11,0
Rangpur,1959,12,103
Rangpur,1960,1,0
Rangpur,1960,2,0
Rangpur,1960,3,56
Rangpur,1960,4,6
Rangpur,1960,5,252
Rangpur,1960,6,373
Rangpur,1960,7,471
Rangpur,1960,8,124
Rangpur,1960,9,488
Rangpur,1960,10,91
Rangpur,1960,11,3
Rangpur,1960,12,0
Rangpur,1961,1,0
Rangpur,1961,2,28
Rangpur,1961,3,10
Rangpur,1961,4,57
Rangpur,1961,5,279
Rangpur,1961,6,440
Rangpur,1961,7,265
Rangpur,1961,8,141
Rangpur,1961,9,150
Rangpur,1961,10,341
Rangpur,1961,11,1
Rangpur,1961,12,5
Rangpur,1962,1,9
Rangpur,1962,2,4
Rangpur,1962,3,7
Rangpur,1962,4,4
Rangpur,1962,5,409
Rangpur,1962,6,464
Rangpur,1962,7,210
Rangpur,1962,8,572
Rangpur,1962,9,137
Rangpur,1962,10,66
Rangpur,1962,11,0
Rangpur,1962,12,0
Rangpur,1963,1,0
Rangpur,1963,2,0
Rangpur,1963,3,66
Rangpur,1963,4,75
Rangpur,1963,5,187
Rangpur,1963,6,399
Rangpur,1963,7,566
Rangpur,1963,8,293
Rangpur,1963,9,304
Rangpur,1963,10,72
Rangpur,1963,11,5
Rangpur,1963,12,0
Rangpur,1964,1,4
Rangpur,1964,2,7
Rangpur,1964,3,6
Rangpur,1964,4,68
Rangpur,1964,5,269
Rangpur,1964,6,554
Rangpur,1964,7,477
Rangpur,1964,8,140
Rangpur,1964,9,177
Rangpur,1964,10,200
Rangpur,1964,11,0
Rangpur,1964,12,0
Rangpur,1965,1,0
Rangpur,1965,2,4
Rangpur,1965,3,38
Rangpur,1965,4,63
Rangpur,1965,5,362
Rangpur,1965,6,249
Rangpur,1965,7,277
Rangpur,1965,8,553
Rangpur,1965,9,133
Rangpur,1965,10,12
Rangpur,1965,11,17
Rangpur,1965,12,0
Rangpur,1966,1,11
Rangpur,1966,2,0
Rangpur,1966,3,1
Rangpur,1966,4,12
Rangpur,1966,5,272
Rangpur,1966,6,126
Rangpur,1966,7,302
Rangpur,1966,8,324
Rangpur,1966,9,109
Rangpur,1966,10,48
Rangpur,1966,11,25
Rangpur,1966,12,1
Rangpur,1967,1,1
Rangpur,1967,2,0
Rangpur,1967,3,140
Rangpur,1967,4,152
Rangpur,1967,5,73
Rangpur,1967,6,248
Rangpur,1967,7,474
Rangpur,1967,8,153
Rangpur,1967,9,333
Rangpur,1967,10,149
Rangpur,1967,11,0
Rangpur,1967,12,0
Rangpur,1969,1,19
Rangpur,1969,2,1
Rangpur,1969,3,55
Rangpur,1969,4,88
Rangpur,1969,5,295
Rangpur,1969,6,407
Rangpur,1969,7,636
Rangpur,1969,8,420
Rangpur,1969,9,309
Rangpur,1969,10,45
Rangpur,1969,11,38
Rangpur,1969,12,0
Rangpur,1970,1,29
Rangpur,1970,2,6
Rangpur,1970,3,5
Rangpur,1970,4,39
Rangpur,1970,5,162
Rangpur,1970,6,527
Rangpur,1970,7,503
Rangpur,1970,8,440
Rangpur,1970,9,242
Rangpur,1970,10,39
Rangpur,1970,11,5
Rangpur,1970,12,0
Rangpur,1971,1,12
Rangpur,1971,2,2
Rangpur,1971,6,121
Rangpur,1971,7,298
Rangpur,1971,8,438
Rangpur,1971,9,403
Rangpur,1971,10,250
Rangpur,1971,11,49
Rangpur,1971,12,0
Rangpur,1972,1,4
Rangpur,1972,2,42
Rangpur,1972,3,53
Rangpur,1972,4,31
Rangpur,1972,5,100
Rangpur,1972,6,239
Rangpur,1972,7,325
Rangpur,1972,9,201
Rangpur,1972,10,118
Rangpur,1972,11,1
Rangpur,1972,12,0
Rangpur,1973,1,8
Rangpur,1973,2,7
Rangpur,1973,3,8
Rangpur,1973,4,23
Rangpur,1973,5,392
Rangpur,1973,6,744
Rangpur,1973,7,192
Rangpur,1973,8,94
Rangpur,1973,9,531
Rangpur,1973,10,222
Rangpur,1973,11,12
Rangpur,1973,12,4
Rangpur,1975,1,2
Rangpur,1975,2,6
Rangpur,1975,3,3
Rangpur,1975,4,146
Rangpur,1975,5,445
Rangpur,1975,6,116
Rangpur,1975,7,468
Rangpur,1975,8,164
Rangpur,1975,9,290
Rangpur,1975,10,123
Rangpur,1975,11,0
Rangpur,1975,12,0
Rangpur,1976,1,0
Rangpur,1976,2,0
Rangpur,1976,3,1
Rangpur,1976,4,116
Rangpur,1976,5,203
Rangpur,1976,6,427
Rangpur,1976,7,500
Rangpur,1976,8,436
Rangpur,1976,9,157
Rangpur,1976,10,54
Rangpur,1976,11,1
Rangpur,1976,12,0
Rangpur,1977,1,0
Rangpur,1977,4,140
Rangpur,1977,5,320
Rangpur,1977,6,550
Rangpur,1977,7,384
Rangpur,1977,8,334
Rangpur,1977,9,101
Rangpur,1977,10,155
Rangpur,1977,12,12
Rangpur,1978,1,0
Rangpur,1978,2,0
Rangpur,1978,3,8
Rangpur,1978,4,150
Rangpur,1978,5,289
Rangpur,1978,6,394
Rangpur,1978,7,530
Rangpur,1978,8,196
Rangpur,1978,9,511
Rangpur,1978,10,60
Rangpur,1978,11,7
Rangpur,1978,12,0
Rangpur,1979,1,1
Rangpur,1979,2,15
Rangpur,1979,3,4
Rangpur,1979,4,36
Rangpur,1979,5,137
Rangpur,1979,6,291
Rangpur,1979,7,677
Rangpur,1979,8,510
Rangpur,1979,9,202
Rangpur,1979,10,132
Rangpur,1979,11,0
Rangpur,1979,12,43
Rangpur,1980,1,3
Rangpur,1980,2,14
Rangpur,1980,3,22
Rangpur,1980,4,38
Rangpur,1980,5,354
Rangpur,1980,6,426
Rangpur,1980,7,276
Rangpur,1980,8,579
Rangpur,1980,9,340
Rangpur,1980,10,68
Rangpur,1980,11,0
Rangpur,1980,12,0
Rangpur,1981,1,20
Rangpur,1981,2,10
Rangpur,1981,3,13
Rangpur,1981,4,137
Rangpur,1981,5,432
Rangpur,1981,6,104
Rangpur,1981,10,0
Rangpur,1981,11,0
Rangpur,1981,12,47
Rangpur,1982,1,0
Rangpur,1982,2,7
Rangpur,1982,3,5
Rangpur,1982,4,100
Rangpur,1982,5,99
Rangpur,1982,6,649
Rangpur,1982,7,473
Rangpur,1982,8,347
Rangpur,1982,9,455
Rangpur,1982,10,64
Rangpur,1982,11,1
Rangpur,1982,12,1
Rangpur,1983,1,6
Rangpur,1983,2,0
Rangpur,1983,3,46
Rangpur,1983,4,43
Rangpur,1983,5,272
Rangpur,1983,6,329
Rangpur,1983,7,636
Rangpur,1983,8,339
Rangpur,1983,9,258
Rangpur,1983,10,281
Rangpur,1983,11,0
Rangpur,1983,12,28
Rangpur,1984,1,28
Rangpur,1984,2,4
Rangpur,1984,3,17
Rangpur,1984,4,116
Rangpur,1984,5,545
Rangpur,1984,6,989
Rangpur,1984,7,812
Rangpur,1984,8,376
Rangpur,1984,9,684
Rangpur,1984,10,172
Rangpur,1984,11,0
Rangpur,1984,12,5
Rangpur,1985,1,0
Rangpur,1985,2,33
Rangpur,1985,3,44
Rangpur,1985,4,237
Rangpur,1985,5,352
Rangpur,1985,6,569
Rangpur,1985,7,770
Rangpur,1985,8,331
Rangpur,1985,9,398
Rangpur,1985,10,127
Rangpur,1985,11,0
Rangpur,1985,12,21
Rangpur,1986,1,0
Rangpur,1986,2,0
Rangpur,1986,3,2
Rangpur,1986,4,106
Rangpur,1986,5,265
Rangpur,1986,6,383
Rangpur,1986,7,452
Rangpur,1986,8,283
Rangpur,1986,9,518
Rangpur,1986,10,196
Rangpur,1986,11,27
Rangpur,1986,12,32
Rangpur,1987,1,0
Rangpur,1987,2,20
Rangpur,1987,3,84
Rangpur,1987,4,57
Rangpur,1987,5,155
Rangpur,1987,6,485
Rangpur,1987,7,1314
Rangpur,1987,8,557
Rangpur,1987,9,353
Rangpur,1987,10,216
Rangpur,1987,11,6
Rangpur,1987,12,0
Rangpur,1988,1,0
Rangpur,1988,2,33
Rangpur,1988,3,37
Rangpur,1988,4,165
Rangpur,1988,5,285
Rangpur,1988,6,369
Rangpur,1988,7,451
Rangpur,1988,8,633
Rangpur,1988,9,496
Rangpur,1988,10,19
Rangpur,1988,11,35
Rangpur,1988,12,1
Rangpur,1989,1,7
Rangpur,1989,2,18
Rangpur,1989,3,2
Rangpur,1989,4,0
Rangpur,1989,5,335
Rangpur,1989,6,219
Rangpur,1989,7,719
Rangpur,1989,8,110
Rangpur,1989,9,414
Rangpur,1989,10,48
Rangpur,1989,11,4
Rangpur,1989,12,2
Rangpur,1990,1,1
Rangpur,1990,2,57
Rangpur,1990,3,82
Rangpur,1990,4,134
Rangpur,1990,5,354
Rangpur,1990,6,393
Rangpur,1990,7,306
Rangpur,1990,8,396
Rangpur,1990,9,439
Rangpur,1990,10,325
Rangpur,1990,11,0
Rangpur,1990,12,0
Rangpur,1991,1,38
Rangpur,1991,2,1
Rangpur,1991,3,1
Rangpur,1991,4,41
Rangpur,1991,5,302
Rangpur,1991,6,593
Rangpur,1991,7,162
Rangpur,1991,8,264
Rangpur,1991,9,726
Rangpur,1991,10,106
Rangpur,1991,11,2
Rangpur,1991,12,27
Rangpur,1992,1,13
Rangpur,1992,2,10
Rangpur,1992,3,0
Rangpur,1992,4,89
Rangpur,1992,5,245
Rangpur,1992,6,348
Rangpur,1992,7,248
Rangpur,1992,8,367
Rangpur,1992,9,552
Rangpur,1992,10,129
Rangpur,1992,11,4
Rangpur,1992,12,2
Rangpur,1993,1,49
Rangpur,1993,2,0
Rangpur,1993,3,30
Rangpur,1993,4,62
Rangpur,1993,5,190
Rangpur,1993,6,633
Rangpur,1993,7,499
Rangpur,1993,8,572
Rangpur,1993,9,358
Rangpur,1993,10,91
Rangpur,1993,11,26
Rangpur,1993,12,0
Rangpur,1994,1,16
Rangpur,1994,2,29
Rangpur,1994,3,28
Rangpur,1994,4,49
Rangpur,1994,5,212
Rangpur,1994,6,427
Rangpur,1994,7,202
Rangpur,1994,8,97
Rangpur,1994,9,135
Rangpur,1994,10,106
Rangpur,1994,11,0
Rangpur,1994,12,0
Rangpur,1995,1,3
Rangpur,1995,2,3
Rangpur,1995,3,4
Rangpur,1995,4,1
Rangpur,1995,5,158
Rangpur,1995,6,369
Rangpur,1995,7,568
Rangpur,1995,8,388
Rangpur,1995,9,804
Rangpur,1995,10,51
Rangpur,1995,11,109
Rangpur,1995,12,3
Rangpur,1996,1,13
Rangpur,1996,2,0
Rangpur,1996,3,0
Rangpur,1996,4,39
Rangpur,1996,5,232
Rangpur,1996,6,396
Rangpur,1996,7,479
Rangpur,1996,8,353
Rangpur,1996,9,333
Rangpur,1996,10,159
Rangpur,1996,11,0
Rangpur,1996,12,0
Rangpur,1997,1,19
Rangpur,1997,2,14
Rangpur,1997,3,3
Rangpur,1997,4,113
Rangpur,1997,5,230
Rangpur,1997,6,276
Rangpur,1997,7,523
Rangpur,1997,8,338
Rangpur,1997,9,410
Rangpur,1997,10,16
Rangpur,1997,11,2
Rangpur,1997,12,27
Rangpur,1998,1,0
Rangpur,1998,2,12
Rangpur,1998,3,50
Rangpur,1998,4,173
Rangpur,1998,5,202
Rangpur,1998,6,333
Rangpur,1998,7,473
Rangpur,1998,8,458
Rangpur,1998,9,255
Rangpur,1998,10,409
Rangpur,1998,11,0
Rangpur,1998,12,0
Rangpur,1999,1,0
Rangpur,1999,2,0
Rangpur,1999,3,7
Rangpur,1999,4,228
Rangpur,1999,5,336
Rangpur,1999,6,447
Rangpur,1999,7,436
Rangpur,1999,8,829
Rangpur,1999,9,337
Rangpur,1999,10,303
Rangpur,1999,11,8
Rangpur,1999,12,0
Rangpur,2000,1,1
Rangpur,2000,2,15
Rangpur,2000,3,3
Rangpur,2000,4,283
Rangpur,2000,5,416
Rangpur,2000,6,438
Rangpur,2000,7,166
Rangpur,2000,8,232
Rangpur,2000,9,172
Rangpur,2000,10,19
Rangpur,2000,11,0
Rangpur,2000,12,0
Rangpur,2001,1,0
Rangpur,2001,2,1
Rangpur,2001,3,23
Rangpur,2001,4,38
Rangpur,2001,5,235
Rangpur,2001,6,481
Rangpur,2001,7,341
Rangpur,2001,8,346
Rangpur,2001,9,550
Rangpur,2001,10,470
Rangpur,2001,11,7
Rangpur,2001,12,0
Rangpur,2002,1,8
Rangpur,2002,2,6
Rangpur,2002,3,38
Rangpur,2002,4,376
Rangpur,2002,5,290
Rangpur,2002,6,913
Rangpur,2002,7,582
Rangpur,2002,8,287
Rangpur,2002,9,521
Rangpur,2002,10,99
Rangpur,2002,11,7
Rangpur,2002,12,0
Rangpur,2003,1,8
Rangpur,2003,2,23
Rangpur,2003,3,109
Rangpur,2003,4,143
Rangpur,2003,5,160
Rangpur,2003,6,573
Rangpur,2003,7,633
Rangpur,2003,8,183
Rangpur,2003,9,206
Rangpur,2003,10,340
Rangpur,2003,11,0
Rangpur,2003,12,24
Rangpur,2004,1,9
Rangpur,2004,2,0
Rangpur,2004,3,39
Rangpur,2004,4,196
Rangpur,2004,5,347
Rangpur,2004,6,352
Rangpur,2004,7,653
Rangpur,2004,8,133
Rangpur,2004,9,464
Rangpur,2004,10,484
Rangpur,2004,11,0
Rangpur,2004,12,3
Rangpur,2005,1,11
Rangpur,2005,2,9
Rangpur,2005,3,61
Rangpur,2005,4,93
Rangpur,2005,5,271
Rangpur,2005,6,428
Rangpur,2005,7,671
Rangpur,2005,8,400
Rangpur,2005,9,328
Rangpur,2005,10,581
Rangpur,2005,11,0
Rangpur,2005,12,0
Rangpur,2006,1,0
Rangpur,2006,2,1
Rangpur,2006,3,2
Rangpur,2006,4,85
Rangpur,2006,5,367
Rangpur,2006,6,472
Rangpur,2006,7,271
Rangpur,2006,8,96
Rangpur,2006,9,235
Rangpur,2006,10,120
Rangpur,2006,11,8
Rangpur,2006,12,25
Rangpur,2007,1,0
Rangpur,2007,2,47
Rangpur,2007,3,16
Rangpur,2007,4,39
Rangpur,2007,5,233
Rangpur,2007,6,568
Rangpur,2007,7,558
Rangpur,2007,8,149
Rangpur,2007,9,277
Rangpur,2007,10,138
Rangpur,2007,11,12
Rangpur,2007,12,0
Rangpur,2008,1,36
Rangpur,2008,2,1
Rangpur,2008,3,49
Rangpur,2008,4,74
Rangpur,2008,5,273
Rangpur,2008,6,444
Rangpur,2008,7,232
Rangpur,2008,8,396
Rangpur,2008,9,227
Rangpur,2008,10,175
Rangpur,2008,11,0
Rangpur,2008,12,0
Rangpur,2009,1,0
Rangpur,2009,2,0
Rangpur,2009,3,9
Rangpur,2009,4,158
Rangpur,2009,5,270
Rangpur,2009,6,336
Rangpur,2009,7,304
Rangpur,2009,8,832
Rangpur,2009,9,77
Rangpur,2009,10,231
Rangpur,2009,11,0
