Station_Name,Year,Month,Type,Temp
Ambagan (Ctg),2022,4,Maximum,33
Ambagan (Ctg),2022,4,Minimum,25.8
Ambagan (Ctg),2022,5,Maximum,32.7
Ambagan (Ctg),2022,5,Minimum,24.9
Ambagan (Ctg),2022,6,Maximum,31.6
Ambagan (Ctg),2022,6,Minimum,25.7
Ambagan (Ctg),2022,7,Maximum,33
Ambagan (Ctg),2022,7,Minimum,26.4
Ambagan (Ctg),2022,8,Maximum,32.9
Ambagan (Ctg),2022,8,Minimum,26.1
Ambagan (Ctg),2022,9,Maximum,32.5
Ambagan (Ctg),2022,9,Minimum,25.6
Ambagan (Ctg),2022,10,Maximum,32.9
Ambagan (Ctg),2022,10,Minimum,24.5
Ambagan (Ctg),2022,11,Maximum,31.9
Ambagan (Ctg),2022,11,Minimum,21.2
Ambagan (Ctg),2022,12,Maximum,29.1
Ambagan (Ctg),2022,12,Minimum,17.4
Ambagan (Ctg),2023,1,Maximum,28.2
Ambagan (Ctg),2023,1,Minimum,15.6
Ambagan (Ctg),2023,2,Maximum,29.6
Ambagan (Ctg),2023,2,Minimum,17.8
Ambagan (Ctg),2023,3,Maximum,33.3
Ambagan (Ctg),2023,3,Minimum,21.8
Ambagan (Ctg),2023,4,Maximum,35.1
Ambagan (Ctg),2023,4,Minimum,24.6
Ambagan (Ctg),2023,5,Maximum,33.6
Ambagan (Ctg),2023,5,Minimum,25.2
Ambagan (Ctg),2023,6,Maximum,32.7
Ambagan (Ctg),2023,6,Minimum,26.3
Ambagan (Ctg),2023,7,Maximum,33.5
Ambagan (Ctg),2023,7,Minimum,26.6
Ambagan (Ctg),2023,8,Maximum,31.1
Ambagan (Ctg),2023,8,Minimum,26
Ambagan (Ctg),2023,9,Maximum,33
Ambagan (Ctg),2023,9,Minimum,26.2
Ambagan (Ctg),2023,10,Maximum,32.3
Ambagan (Ctg),2023,10,Minimum,24.7
Ambagan (Ctg),2023,11,Maximum,31.6
Ambagan (Ctg),2023,11,Minimum,21.7
Ambagan (Ctg),2023,12,Maximum,28.3
Ambagan (Ctg),2023,12,Minimum,18.4
Ambagan (Ctg),2024,1,Maximum,29.3
Ambagan (Ctg),2024,1,Minimum,12.5
Ambagan (Ctg),2024,2,Maximum,33.5
Ambagan (Ctg),2024,2,Minimum,14.4
Ambagan (Ctg),2024,3,Maximum,36.8
Ambagan (Ctg),2024,3,Minimum,17.5
Ambagan (Ctg),2024,4,Maximum,40.4
Ambagan (Ctg),2024,4,Minimum,21.7
Ambagan (Ctg),2024,5,Maximum,37.5
Ambagan (Ctg),2024,5,Minimum,21.4
Ambagan (Ctg),2024,6,Maximum,35.8
Ambagan (Ctg),2024,6,Minimum,23.1
Ambagan (Ctg),2024,7,Maximum,35
Ambagan (Ctg),2024,7,Minimum,25
Ambagan (Ctg),2024,8,Maximum,34.7
Ambagan (Ctg),2024,8,Minimum,24.7
Ambagan (Ctg),2024,9,Maximum,36
Ambagan (Ctg),2024,9,Minimum,24.4
Ambagan (Ctg),2024,10,Maximum,35.6
Ambagan (Ctg),2024,10,Minimum,23.5
Ambagan (Ctg),2024,11,Maximum,34.5
Ambagan (Ctg),2024,11,Minimum,17.5
Ambagan (Ctg),2024,12,Maximum,32.6
Ambagan (Ctg),2024,12,Minimum,14
Aricha,2023,8,Maximum,32.76
Aricha,2023,8,Minimum,27.24
Aricha,2023,9,Maximum,33.41
Aricha,2023,9,Minimum,26.95
Aricha,2023,10,Maximum,32.51
Aricha,2023,10,Minimum,24.57
Aricha,2023,11,Maximum,30.7
Aricha,2023,11,Minimum,20.28
Aricha,2023,12,Maximum,26.48
Aricha,2023,12,Minimum,16.46
Badalgachi,2020,12,Maximum,25.02
Badalgachi,2020,12,Minimum,12.15
Badalgachi,2021,1,Maximum,23.14
Badalgachi,2021,1,Minimum,10.66
Badalgachi,2021,2,Maximum,28.02
Badalgachi,2021,2,Minimum,13.96
Badalgachi,2021,3,Maximum,32.49
Badalgachi,2021,3,Minimum,18.84
Badalgachi,2021,4,Maximum,34.8
Badalgachi,2021,4,Minimum,21.99
Badalgachi,2021,5,Maximum,33.45
Badalgachi,2021,5,Minimum,24
Badalgachi,2021,6,Maximum,32.84
Badalgachi,2021,6,Minimum,25.92
Badalgachi,2023,1,Maximum,23.78
Badalgachi,2023,1,Minimum,13.2
Badalgachi,2023,2,Maximum,28.25
Badalgachi,2023,2,Minimum,14.95
Badalgachi,2023,3,Maximum,31.25
Badalgachi,2023,3,Minimum,19.28
Badalgachi,2023,4,Maximum,34.57
Badalgachi,2023,4,Minimum,21.31
Badalgachi,2023,5,Maximum,34.68
Badalgachi,2023,5,Minimum,23.1
Badalgachi,2023,6,Maximum,35.42
Badalgachi,2023,6,Minimum,26.51
Badalgachi,2023,7,Maximum,33.96
Badalgachi,2023,7,Minimum,26.97
Badalgachi,2023,8,Maximum,33.3
Badalgachi,2023,8,Minimum,27.02
Badalgachi,2023,9,Maximum,33.53
Badalgachi,2023,9,Minimum,26.83
Badalgachi,2023,10,Maximum,31.47
Badalgachi,2023,10,Minimum,23.2
Badalgachi,2023,11,Maximum,30.21
Badalgachi,2023,11,Minimum,17.96
Badalgachi,2023,12,Maximum,26
Badalgachi,2023,12,Minimum,14.4
Baghabari,2023,8,Maximum,32.75
Baghabari,2023,8,Minimum,26.97
Baghabari,2023,9,Maximum,34.01
Baghabari,2023,9,Minimum,27.3
Baghabari,2023,10,Maximum,32.04
Baghabari,2023,10,Minimum,24.29
Baghabari,2023,11,Maximum,30.58
Baghabari,2023,11,Minimum,19.59
Baghabari,2023,12,Maximum,25.96
Baghabari,2023,12,Minimum,15.48
Bandarban,2023,8,Maximum,30.39
Bandarban,2023,8,Minimum,24.72
Bandarban,2023,9,Maximum,32.94
Bandarban,2023,9,Minimum,24.74
Bandarban,2023,10,Maximum,31.6
Bandarban,2023,10,Minimum,22.99
Bandarban,2023,11,Maximum,29.74
Bandarban,2023,11,Minimum,20.09
Bandarban,2023,12,Maximum,27.72
Bandarban,2023,12,Minimum,17.01
Barisal,1970,1,Maximum,24.77
Barisal,1970,1,Minimum,11.58
Barisal,1970,2,Maximum,28.63
Barisal,1970,2,Minimum,15.27
Barisal,1970,3,Maximum,31.79
Barisal,1970,3,Minimum,21.12
Barisal,1970,4,Maximum,33.42
Barisal,1970,4,Minimum,24.29
Barisal,1970,5,Maximum,33.36
Barisal,1970,5,Minimum,26.23
Barisal,1970,6,Maximum,31.22
Barisal,1970,6,Minimum,25.64
Barisal,1970,7,Maximum,30.57
Barisal,1970,7,Minimum,25.7
Barisal,1970,8,Maximum,30.57
Barisal,1970,8,Minimum,25.85
Barisal,1970,9,Maximum,30.53
Barisal,1970,9,Minimum,25.69
Barisal,1970,10,Maximum,30.12
Barisal,1970,10,Minimum,23.98
Barisal,1970,11,Maximum,27.49
Barisal,1970,11,Minimum,18.49
Barisal,1970,12,Maximum,25.59
Barisal,1970,12,Minimum,12.17
Barisal,1971,1,Maximum,25.04
Barisal,1971,1,Minimum,13.15
Barisal,1971,2,Maximum,27.79
Barisal,1971,2,Minimum,14.67
Barisal,1971,3,Maximum,32.35
Barisal,1971,3,Minimum,18.29
Barisal,1971,4,Maximum,30.31
Barisal,1971,4,Minimum,22.95
Barisal,1971,5,Maximum,32.45
Barisal,1971,5,Minimum,23.91
Barisal,1971,6,Maximum,29.67
Barisal,1971,6,Minimum,25.38
Barisal,1971,7,Maximum,29.71
Barisal,1971,7,Minimum,25.66
Barisal,1971,8,Maximum,29.17
Barisal,1971,8,Minimum,24.99
Barisal,1971,9,Maximum,31.11
Barisal,1971,9,Minimum,25.49
Barisal,1971,10,Maximum,30.78
Barisal,1971,10,Minimum,24.49
Barisal,1971,11,Maximum,27.73
Barisal,1971,11,Minimum,17.67
Barisal,1971,12,Maximum,25.98
Barisal,1971,12,Minimum,13.43
Barisal,1972,1,Maximum,25.93
Barisal,1972,1,Minimum,12.12
Barisal,1972,2,Maximum,25.56
Barisal,1972,2,Minimum,13.25
Barisal,1972,3,Maximum,32.39
Barisal,1972,3,Minimum,20.38
Barisal,1972,4,Maximum,33.16
Barisal,1972,4,Minimum,23.72
Barisal,1972,5,Maximum,33.55
Barisal,1972,5,Minimum,26.15
Barisal,1972,6,Maximum,32.66
Barisal,1972,6,Minimum,26.08
Barisal,1972,7,Maximum,31.75
Barisal,1972,7,Minimum,26.17
Barisal,1972,8,Maximum,29.9
Barisal,1972,8,Minimum,25.07
Barisal,1972,9,Maximum,32.53
Barisal,1972,9,Minimum,26
Barisal,1972,10,Maximum,31.53
Barisal,1972,10,Minimum,23.3
Barisal,1972,11,Maximum,29.87
Barisal,1972,11,Minimum,18.41
Barisal,1972,12,Maximum,27.74
Barisal,1972,12,Minimum,13.92
Barisal,1973,1,Maximum,27.43
Barisal,1973,1,Minimum,12.57
Barisal,1973,2,Maximum,29.97
Barisal,1973,2,Minimum,16.3
Barisal,1973,3,Maximum,31.18
Barisal,1973,3,Minimum,19.13
Barisal,1973,4,Maximum,32.32
Barisal,1973,4,Minimum,24.39
Barisal,1973,5,Maximum,31.65
Barisal,1973,5,Minimum,25.76
Barisal,1973,6,Maximum,30.58
Barisal,1973,6,Minimum,25.74
Barisal,1973,7,Maximum,30.56
Barisal,1973,7,Minimum,25.66
Barisal,1973,8,Maximum,30.53
Barisal,1973,8,Minimum,25.46
Barisal,1973,9,Maximum,30.57
Barisal,1973,9,Minimum,24.54
Barisal,1973,11,Maximum,27.55
Barisal,1973,11,Minimum,19.18
Barisal,1973,12,Maximum,24.54
Barisal,1973,12,Minimum,14.01
Barisal,1974,1,Maximum,25.12
Barisal,1974,1,Minimum,11.7
Barisal,1974,2,Maximum,28.44
Barisal,1974,2,Minimum,14.07
Barisal,1974,3,Maximum,31.57
Barisal,1974,3,Minimum,21.01
Barisal,1974,4,Maximum,32.2
Barisal,1974,4,Minimum,23.44
Barisal,1974,5,Maximum,32.3
Barisal,1974,5,Minimum,24.35
Barisal,1974,6,Maximum,31.33
Barisal,1974,6,Minimum,25.33
Barisal,1974,7,Maximum,29.53
Barisal,1974,7,Minimum,24.91
Barisal,1974,8,Maximum,30.44
Barisal,1974,8,Minimum,25.91
Barisal,1974,9,Maximum,30.77
Barisal,1974,9,Minimum,24.4
Barisal,1974,10,Maximum,31.45
Barisal,1974,10,Minimum,25.01
Barisal,1974,11,Maximum,29.31
Barisal,1974,11,Minimum,20.53
Barisal,1974,12,Maximum,24.98
Barisal,1974,12,Minimum,12.42
Barisal,1975,1,Maximum,25.29
Barisal,1975,1,Minimum,11.13
Barisal,1975,2,Maximum,28.54
Barisal,1975,2,Minimum,14.6
Barisal,1975,5,Maximum,32.87
Barisal,1975,5,Minimum,24.38
Barisal,1975,6,Maximum,31.28
Barisal,1975,6,Minimum,25.52
Barisal,1975,7,Maximum,29.88
Barisal,1975,7,Minimum,24.62
Barisal,1975,8,Maximum,30.69
Barisal,1975,8,Minimum,25.54
Barisal,1975,10,Maximum,30.94
Barisal,1975,10,Minimum,21.76
Barisal,1975,11,Maximum,27.47
Barisal,1975,11,Minimum,16.91
Barisal,1975,12,Maximum,25.67
Barisal,1975,12,Minimum,11.15
Barisal,1976,1,Maximum,25.76
Barisal,1976,1,Minimum,11.64
Barisal,1976,2,Maximum,28.39
Barisal,1976,2,Minimum,14.87
Barisal,1976,3,Maximum,32.48
Barisal,1976,3,Minimum,21.57
Barisal,1976,4,Maximum,34.33
Barisal,1976,4,Minimum,23.88
Barisal,1976,5,Maximum,32.5
Barisal,1976,5,Minimum,24.02
Barisal,1976,6,Maximum,30.61
Barisal,1976,6,Minimum,24.75
Barisal,1976,7,Maximum,30.35
Barisal,1976,7,Minimum,24.52
Barisal,1976,8,Maximum,30.21
Barisal,1976,8,Minimum,23.4
Barisal,1976,9,Maximum,31
Barisal,1976,9,Minimum,24.88
Barisal,1976,10,Maximum,31.46
Barisal,1976,10,Minimum,23.03
Barisal,1976,11,Maximum,30.42
Barisal,1976,11,Minimum,20.42
Barisal,1976,12,Maximum,26.44
Barisal,1976,12,Minimum,12.16
Barisal,1977,1,Maximum,25.32
Barisal,1977,1,Minimum,11.75
Barisal,1977,2,Maximum,28.1
Barisal,1977,2,Minimum,13.45
Barisal,1977,3,Maximum,32.97
Barisal,1977,3,Minimum,21.3
Barisal,1977,4,Maximum,31.34
Barisal,1977,4,Minimum,23.72
Barisal,1977,5,Maximum,31.16
Barisal,1977,5,Minimum,24.4
Barisal,1977,6,Maximum,30.35
Barisal,1977,6,Minimum,25.62
Barisal,1977,7,Maximum,30.16
Barisal,1977,7,Minimum,26.05
Barisal,1977,8,Maximum,30.55
Barisal,1977,8,Minimum,26.14
Barisal,1977,9,Maximum,31.61
Barisal,1977,9,Minimum,25.93
Barisal,1977,10,Maximum,30.79
Barisal,1977,10,Minimum,22.99
Barisal,1977,11,Maximum,28.97
Barisal,1977,11,Minimum,19.88
Barisal,1977,12,Maximum,25.98
Barisal,1977,12,Minimum,13.74
Barisal,1978,1,Maximum,24.44
Barisal,1978,1,Minimum,10.65
Barisal,1978,2,Maximum,27.93
Barisal,1978,2,Minimum,14.24
Barisal,1978,3,Maximum,31.73
Barisal,1978,3,Minimum,18.42
Barisal,1978,4,Maximum,32.94
Barisal,1978,4,Minimum,22.21
Barisal,1978,5,Maximum,32.67
Barisal,1978,5,Minimum,24.13
Barisal,1978,6,Maximum,30.95
Barisal,1978,6,Minimum,25.83
Barisal,1978,7,Maximum,30.67
Barisal,1978,7,Minimum,25.57
Barisal,1978,8,Maximum,30.82
Barisal,1978,8,Minimum,25.79
Barisal,1978,9,Maximum,30.37
Barisal,1978,9,Minimum,25.08
Barisal,1978,10,Maximum,31.83
Barisal,1978,10,Minimum,24.48
Barisal,1978,11,Maximum,30.42
Barisal,1978,11,Minimum,19.37
Barisal,1978,12,Maximum,26.55
Barisal,1978,12,Minimum,12.55
Barisal,1979,1,Maximum,26.87
Barisal,1979,1,Minimum,12.01
Barisal,1979,2,Maximum,27.41
Barisal,1979,2,Minimum,13.71
Barisal,1979,3,Maximum,32.83
Barisal,1979,3,Minimum,19.1
Barisal,1979,4,Maximum,34.55
Barisal,1979,4,Minimum,24.07
Barisal,1979,5,Maximum,34.94
Barisal,1979,5,Minimum,26.05
Barisal,1979,6,Maximum,32.07
Barisal,1979,6,Minimum,26.14
Barisal,1979,7,Maximum,31.23
Barisal,1979,7,Minimum,26.04
Barisal,1979,8,Maximum,30.35
Barisal,1979,8,Minimum,25.95
Barisal,1979,9,Maximum,31.39
Barisal,1979,9,Minimum,25.85
Barisal,1979,10,Maximum,31.91
Barisal,1979,10,Minimum,23.82
Barisal,1979,11,Maximum,31.26
Barisal,1979,11,Minimum,21.19
Barisal,1979,12,Maximum,26.15
Barisal,1979,12,Minimum,14.75
Barisal,1980,1,Maximum,25.6
Barisal,1980,1,Minimum,11.79
Barisal,1980,2,Maximum,27.99
Barisal,1980,2,Minimum,14.08
Barisal,1980,3,Maximum,31.57
Barisal,1980,3,Minimum,19.33
Barisal,1980,4,Maximum,34.85
Barisal,1980,4,Minimum,25.29
Barisal,1980,5,Maximum,33.05
Barisal,1980,5,Minimum,24.15
Barisal,1980,6,Maximum,31.25
Barisal,1980,6,Minimum,25.93
Barisal,1980,7,Maximum,30.74
Barisal,1980,7,Minimum,26.24
Barisal,1980,8,Maximum,30.92
Barisal,1980,8,Minimum,26.21
Barisal,1980,9,Maximum,31.76
Barisal,1980,9,Minimum,26.2
Barisal,1980,10,Maximum,30.94
Barisal,1980,10,Minimum,23.36
Barisal,1980,11,Maximum,29.71
Barisal,1980,11,Minimum,17.85
Barisal,1980,12,Maximum,26.17
Barisal,1980,12,Minimum,13.9
Barisal,1981,1,Maximum,24.83
Barisal,1981,1,Minimum,13.09
Barisal,1981,2,Maximum,27.75
Barisal,1981,2,Minimum,15.71
Barisal,1981,3,Maximum,30.67
Barisal,1981,3,Minimum,19.55
Barisal,1981,4,Maximum,31.12
Barisal,1981,4,Minimum,22.73
Barisal,1981,5,Maximum,31.61
Barisal,1981,5,Minimum,24.08
Barisal,1981,6,Maximum,31.59
Barisal,1981,6,Minimum,25.78
Barisal,1981,7,Maximum,29.96
Barisal,1981,7,Minimum,25.33
Barisal,1981,8,Maximum,31.03
Barisal,1981,8,Minimum,25.83
Barisal,1981,9,Maximum,30.95
Barisal,1981,9,Minimum,25.36
Barisal,1981,10,Maximum,31.95
Barisal,1981,10,Minimum,23.25
Barisal,1981,11,Maximum,29.8
Barisal,1981,11,Minimum,17.58
Barisal,1981,12,Maximum,25.13
Barisal,1981,12,Minimum,13.04
Barisal,1982,1,Maximum,26.62
Barisal,1982,1,Minimum,12.43
Barisal,1982,2,Maximum,27.56
Barisal,1982,2,Minimum,16.17
Barisal,1982,3,Maximum,31.1
Barisal,1982,3,Minimum,19.31
Barisal,1982,4,Maximum,32.74
Barisal,1982,4,Minimum,22.62
Barisal,1982,5,Maximum,34.48
Barisal,1982,5,Minimum,25.93
Barisal,1982,6,Maximum,30.67
Barisal,1982,6,Minimum,25.57
Barisal,1982,7,Maximum,31.47
Barisal,1982,7,Minimum,26.19
Barisal,1982,8,Maximum,29.84
Barisal,1982,8,Minimum,25.27
Barisal,1982,9,Maximum,31.66
Barisal,1982,9,Minimum,25.28
Barisal,1982,10,Maximum,32.05
Barisal,1982,10,Minimum,23.04
Barisal,1982,11,Maximum,28.36
Barisal,1982,11,Minimum,17.12
Barisal,1982,12,Maximum,25.83
Barisal,1982,12,Minimum,12.03
Barisal,1983,1,Maximum,25.2
Barisal,1983,1,Minimum,11.95
Barisal,1983,2,Maximum,26.93
Barisal,1983,2,Minimum,14.4
Barisal,1983,3,Maximum,31.86
Barisal,1983,3,Minimum,21.24
Barisal,1983,4,Maximum,33.47
Barisal,1983,4,Minimum,23.03
Barisal,1983,5,Maximum,33.28
Barisal,1983,5,Minimum,24.24
Barisal,1983,6,Maximum,32.02
Barisal,1983,6,Minimum,25.78
Barisal,1983,7,Maximum,31.13
Barisal,1983,7,Minimum,26.08
Barisal,1983,8,Maximum,31.21
Barisal,1983,8,Minimum,25.95
Barisal,1983,9,Maximum,32.04
Barisal,1983,9,Minimum,25.62
Barisal,1983,10,Maximum,31.29
Barisal,1983,10,Minimum,23.78
Barisal,1983,11,Maximum,30.13
Barisal,1983,11,Minimum,19
Barisal,1983,12,Maximum,25.85
Barisal,1983,12,Minimum,12.81
Barisal,1984,1,Maximum,25.08
Barisal,1984,1,Minimum,11.67
Barisal,1984,2,Maximum,27.24
Barisal,1984,2,Minimum,13.36
Barisal,1984,3,Maximum,33.35
Barisal,1984,3,Minimum,19.73
Barisal,1984,4,Maximum,33.3
Barisal,1984,4,Minimum,23.82
Barisal,1984,5,Maximum,32.53
Barisal,1984,5,Minimum,25.25
Barisal,1984,6,Maximum,30.89
Barisal,1984,6,Minimum,25.34
Barisal,1984,7,Maximum,30.8
Barisal,1984,7,Minimum,24.85
Barisal,1984,8,Maximum,30.73
Barisal,1984,8,Minimum,25.58
Barisal,1984,9,Maximum,31.53
Barisal,1984,9,Minimum,25.12
Barisal,1984,10,Maximum,31.91
Barisal,1984,10,Minimum,24.51
Barisal,1984,11,Maximum,29.45
Barisal,1984,11,Minimum,16.62
Barisal,1984,12,Maximum,26.65
Barisal,1984,12,Minimum,12.98
Barisal,1985,1,Maximum,26.26
Barisal,1985,1,Minimum,12.58
Barisal,1985,2,Maximum,28.6
Barisal,1985,2,Minimum,14.34
Barisal,1985,3,Maximum,33.08
Barisal,1985,3,Minimum,22.43
Barisal,1985,4,Maximum,34.34
Barisal,1985,4,Minimum,24.62
Barisal,1985,5,Maximum,32.59
Barisal,1985,5,Minimum,24.19
Barisal,1985,6,Maximum,31.88
Barisal,1985,6,Minimum,25.82
Barisal,1985,7,Maximum,30.96
Barisal,1985,7,Minimum,25.31
Barisal,1985,8,Maximum,31.84
Barisal,1985,8,Minimum,25.86
Barisal,1985,9,Maximum,31.36
Barisal,1985,9,Minimum,25.39
Barisal,1985,10,Maximum,31.81
Barisal,1985,10,Minimum,22.98
Barisal,1985,11,Maximum,29.28
Barisal,1985,11,Minimum,17.6
Barisal,1985,12,Maximum,27.63
Barisal,1985,12,Minimum,13.39
Barisal,1986,1,Maximum,25.62
Barisal,1986,1,Minimum,11.51
Barisal,1986,2,Maximum,29.34
Barisal,1986,2,Minimum,14.67
Barisal,1986,3,Maximum,34
Barisal,1986,3,Minimum,20.43
Barisal,1986,4,Maximum,33.6
Barisal,1986,4,Minimum,23.15
Barisal,1986,5,Maximum,33.54
Barisal,1986,5,Minimum,23.72
Barisal,1986,6,Maximum,32.69
Barisal,1986,6,Minimum,25.88
Barisal,1986,7,Maximum,31.23
Barisal,1986,7,Minimum,25.25
Barisal,1986,8,Maximum,32.21
Barisal,1986,8,Minimum,26.03
Barisal,1986,9,Maximum,31.06
Barisal,1986,9,Minimum,24.82
Barisal,1986,10,Maximum,31.45
Barisal,1986,10,Minimum,22.66
Barisal,1986,11,Maximum,29.76
Barisal,1986,11,Minimum,19.25
Barisal,1986,12,Maximum,27.05
Barisal,1986,12,Minimum,14.26
Barisal,1987,1,Maximum,26.52
Barisal,1987,1,Minimum,12.04
Barisal,1987,2,Maximum,29.48
Barisal,1987,2,Minimum,14.8
Barisal,1987,3,Maximum,32.97
Barisal,1987,3,Minimum,19.86
Barisal,1987,4,Maximum,33.95
Barisal,1987,4,Minimum,23.65
Barisal,1987,5,Maximum,34.11
Barisal,1987,5,Minimum,24.6
Barisal,1987,6,Maximum,33.5
Barisal,1987,6,Minimum,26.8
Barisal,1987,7,Maximum,30.92
Barisal,1987,7,Minimum,25.41
Barisal,1987,8,Maximum,31.04
Barisal,1987,8,Minimum,25.31
Barisal,1987,9,Maximum,31.5
Barisal,1987,9,Minimum,25.97
Barisal,1987,10,Maximum,32.09
Barisal,1987,10,Minimum,23.66
Barisal,1987,11,Maximum,29.43
Barisal,1987,11,Minimum,19.64
Barisal,1987,12,Maximum,26.65
Barisal,1987,12,Minimum,14.08
Barisal,1988,1,Maximum,26.17
Barisal,1988,1,Minimum,12.1
Barisal,1988,2,Maximum,28.94
Barisal,1988,2,Minimum,15.64
Barisal,1988,3,Maximum,32.05
Barisal,1988,3,Minimum,21.07
Barisal,1988,4,Maximum,33.89
Barisal,1988,4,Minimum,24.3
Barisal,1988,5,Maximum,32.31
Barisal,1988,5,Minimum,25.48
Barisal,1988,6,Maximum,30.79
Barisal,1988,6,Minimum,25.37
Barisal,1988,7,Maximum,30.57
Barisal,1988,7,Minimum,25.91
Barisal,1988,8,Maximum,30.87
Barisal,1988,8,Minimum,26.16
Barisal,1988,9,Maximum,31.89
Barisal,1988,9,Minimum,25.95
Barisal,1988,10,Maximum,31.58
Barisal,1988,10,Minimum,23.55
Barisal,1988,11,Maximum,29.57
Barisal,1988,11,Minimum,18.91
Barisal,1988,12,Maximum,26.85
Barisal,1988,12,Minimum,15.53
Barisal,1989,1,Maximum,24.25
Barisal,1989,1,Minimum,10.23
Barisal,1989,2,Maximum,28.34
Barisal,1989,2,Minimum,15.71
Barisal,1989,3,Maximum,32.66
Barisal,1989,3,Minimum,19.86
Barisal,1989,4,Maximum,33.53
Barisal,1989,4,Minimum,24.67
Barisal,1989,5,Maximum,33.17
Barisal,1989,5,Minimum,25.97
Barisal,1989,6,Maximum,31.75
Barisal,1989,6,Minimum,25.72
Barisal,1989,7,Maximum,30.95
Barisal,1989,7,Minimum,25.36
Barisal,1989,8,Maximum,31.05
Barisal,1989,8,Minimum,25.36
Barisal,1989,9,Maximum,30.94
Barisal,1989,9,Minimum,25.07
Barisal,1989,10,Maximum,30.09
Barisal,1989,10,Minimum,24.09
Barisal,1989,11,Maximum,29.56
Barisal,1989,11,Minimum,17.76
Barisal,1989,12,Maximum,26.1
Barisal,1989,12,Minimum,12.29
Barisal,1990,1,Maximum,26.06
Barisal,1990,1,Minimum,12.5
Barisal,1990,2,Maximum,28.5
Barisal,1990,2,Minimum,17.38
Barisal,1990,3,Maximum,28.84
Barisal,1990,3,Minimum,18.96
Barisal,1990,4,Maximum,31.85
Barisal,1990,4,Minimum,22.87
Barisal,1990,5,Maximum,32.81
Barisal,1990,5,Minimum,24.26
Barisal,1990,6,Maximum,31.92
Barisal,1990,6,Minimum,25.43
Barisal,1990,7,Maximum,30.41
Barisal,1990,7,Minimum,25.39
Barisal,1990,8,Maximum,31.84
Barisal,1990,8,Minimum,25.62
Barisal,1990,9,Maximum,31.37
Barisal,1990,9,Minimum,25.16
Barisal,1990,10,Maximum,30.4
Barisal,1990,10,Minimum,22.61
Barisal,1990,11,Maximum,30.08
Barisal,1990,11,Minimum,20.12
Barisal,1990,12,Maximum,26.51
Barisal,1990,12,Minimum,13.89
Barisal,1991,1,Maximum,24.79
Barisal,1991,1,Minimum,12.15
Barisal,1991,2,Maximum,29.22
Barisal,1991,2,Minimum,16.55
Barisal,1991,3,Maximum,33.16
Barisal,1991,3,Minimum,21.78
Barisal,1991,4,Maximum,33.54
Barisal,1991,4,Minimum,24.34
Barisal,1991,5,Maximum,32.4
Barisal,1991,5,Minimum,24.5
Barisal,1991,6,Maximum,31.26
Barisal,1991,6,Minimum,25.14
Barisal,1991,7,Maximum,31.1
Barisal,1991,7,Minimum,25.7
Barisal,1991,8,Maximum,31.04
Barisal,1991,8,Minimum,25.28
Barisal,1991,9,Maximum,31.01
Barisal,1991,9,Minimum,24.97
Barisal,1991,10,Maximum,30.95
Barisal,1991,10,Minimum,23.72
Barisal,1991,11,Maximum,28.66
Barisal,1991,11,Minimum,17.86
Barisal,1991,12,Maximum,25.72
Barisal,1991,12,Minimum,13.39
Barisal,1992,1,Maximum,24.75
Barisal,1992,1,Minimum,11.61
Barisal,1992,2,Maximum,26.3
Barisal,1992,2,Minimum,15.27
Barisal,1992,3,Maximum,32.35
Barisal,1992,3,Minimum,22.21
Barisal,1992,4,Maximum,34.62
Barisal,1992,4,Minimum,25.26
Barisal,1992,5,Maximum,33.12
Barisal,1992,5,Minimum,23.95
Barisal,1992,6,Maximum,32.52
Barisal,1992,6,Minimum,25.92
Barisal,1992,7,Maximum,31.26
Barisal,1992,7,Minimum,25.53
Barisal,1992,8,Maximum,31.39
Barisal,1992,8,Minimum,25.28
Barisal,1992,9,Maximum,31.76
Barisal,1992,9,Minimum,25.4
Barisal,1992,10,Maximum,31.84
Barisal,1992,10,Minimum,23.57
Barisal,1992,11,Maximum,29.34
Barisal,1992,11,Minimum,18.78
Barisal,1992,12,Maximum,26.4
Barisal,1992,12,Minimum,12.18
Barisal,1993,1,Maximum,25.41
Barisal,1993,1,Minimum,11.65
Barisal,1993,2,Maximum,28.87
Barisal,1993,2,Minimum,16.28
Barisal,1993,3,Maximum,31.24
Barisal,1993,3,Minimum,18.4
Barisal,1993,4,Maximum,33.3
Barisal,1993,4,Minimum,22.65
Barisal,1993,5,Maximum,32.4
Barisal,1993,5,Minimum,23.77
Barisal,1993,6,Maximum,31.54
Barisal,1993,6,Minimum,25.52
Barisal,1993,7,Maximum,31.18
Barisal,1993,7,Minimum,25.5
Barisal,1993,8,Maximum,30.87
Barisal,1993,8,Minimum,25.67
Barisal,1993,9,Maximum,30.75
Barisal,1993,9,Minimum,24.99
Barisal,1993,10,Maximum,31.75
Barisal,1993,10,Minimum,23.88
Barisal,1993,11,Maximum,30.01
Barisal,1993,11,Minimum,18.88
Barisal,1993,12,Maximum,27.42
Barisal,1993,12,Minimum,13.77
Barisal,1994,1,Maximum,26.38
Barisal,1994,1,Minimum,12.19
Barisal,1994,2,Maximum,27.41
Barisal,1994,2,Minimum,14.58
Barisal,1994,3,Maximum,32.54
Barisal,1994,3,Minimum,21.35
Barisal,1994,4,Maximum,33.38
Barisal,1994,4,Minimum,23.11
Barisal,1994,5,Maximum,33.52
