Station_Name,Year,Month,Measure,Type,Value,Source_Organization,Source_File,Source_Sheet,Block
Dinajpur,2005,7,Temperature,Maximum,31.76,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2005,8,Temperature,Maximum,32.12,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2005,9,Temperature,Maximum,33.48,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2005,10,Temperature,Maximum,29.3,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2005,11,Temperature,Maximum,28.48,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2005,12,Temperature,Maximum,25.92,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,1,Temperature,Maximum,22.37,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,2,Temperature,Maximum,28.3,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,3,Temperature,Maximum,31.78,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,4,Temperature,Maximum,31.26,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,5,Temperature,Maximum,32.49,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,6,Temperature,Maximum,32.63,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,7,Temperature,Maximum,33.01,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,8,Temperature,Maximum,33.47,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,9,Temperature,Maximum,31.64,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,10,Temperature,Maximum,32.03,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,11,Temperature,Maximum,27.77,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2006,12,Temperature,Maximum,25.64,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,1,Temperature,Maximum,23,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,2,Temperature,Maximum,24.49,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,3,Temperature,Maximum,29.79,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,4,Temperature,Maximum,31.97,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,5,Temperature,Maximum,34.77,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,6,Temperature,Maximum,32.09,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,7,Temperature,Maximum,31.68,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,8,Temperature,Maximum,32.82,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,9,Temperature,Maximum,31.9,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,10,Temperature,Maximum,31.48,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,11,Temperature,Maximum,29.87,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2007,12,Temperature,Maximum,25.12,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,1,Temperature,Maximum,23.04,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,2,Temperature,Maximum,24.6,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,3,Temperature,Maximum,30.13,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,4,Temperature,Maximum,32.78,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,5,Temperature,Maximum,32.96,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,6,Temperature,Maximum,31.76,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,7,Temperature,Maximum,32.01,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,8,Temperature,Maximum,31.89,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,9,Temperature,Maximum,32.79,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,10,Temperature,Maximum,31.13,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,11,Temperature,Maximum,29.33,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2008,12,Temperature,Maximum,24.41,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,1,Temperature,Maximum,23.53,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,2,Temperature,Maximum,27.99,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,3,Temperature,Maximum,30.81,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,4,Temperature,Maximum,32.93,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,5,Temperature,Maximum,32.05,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,6,Temperature,Maximum,33.94,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,7,Temperature,Maximum,33.16,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,8,Temperature,Maximum,31.98,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,9,Temperature,Maximum,33.14,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,10,Temperature,Maximum,31.73,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,11,Temperature,Maximum,28.86,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2009,12,Temperature,Maximum,24.47,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,1,Temperature,Maximum,21.15,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,2,Temperature,Maximum,27.48,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,3,Temperature,Maximum,32.35,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,4,Temperature,Maximum,33.58,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,5,Temperature,Maximum,33.5,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,6,Temperature,Maximum,32.46,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,7,Temperature,Maximum,32.82,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,8,Temperature,Maximum,32.75,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,9,Temperature,Maximum,32.46,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,10,Temperature,Maximum,31.43,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,11,Temperature,Maximum,29.41,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2010,12,Temperature,Maximum,25.37,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,1,Temperature,Maximum,20.85,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,2,Temperature,Maximum,27.1,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,3,Temperature,Maximum,30.61,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,4,Temperature,Maximum,31.9,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,5,Temperature,Maximum,32.29,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,6,Temperature,Maximum,32.9,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,7,Temperature,Maximum,32.58,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,8,Temperature,Maximum,32.24,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,9,Temperature,Maximum,32.73,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,10,Temperature,Maximum,32.53,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,11,Temperature,Maximum,28.76,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2011,12,Temperature,Maximum,23.57,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,1,Temperature,Maximum,22.18,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,2,Temperature,Maximum,26.69,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,3,Temperature,Maximum,31.11,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,4,Temperature,Maximum,32.95,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,5,Temperature,Maximum,34.6,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,6,Temperature,Maximum,33.16,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,7,Temperature,Maximum,32.27,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,8,Temperature,Maximum,33.3,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,9,Temperature,Maximum,32.56,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,10,Temperature,Maximum,31.57,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,11,Temperature,Maximum,28.56,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2012,12,Temperature,Maximum,21.94,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,1,Temperature,Maximum,22.51,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,2,Temperature,Maximum,27.72,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,3,Temperature,Maximum,31.96,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,4,Temperature,Maximum,32.5,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,5,Temperature,Maximum,31.75,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,6,Temperature,Maximum,33.86,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,7,Temperature,Maximum,33.14,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,8,Temperature,Maximum,32.53,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,9,Temperature,Maximum,33.5,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,10,Temperature,Maximum,30.39,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,11,Temperature,Maximum,29.15,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2013,12,Temperature,Maximum,24.39,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,1,Temperature,Maximum,22.42,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,2,Temperature,Maximum,24.38,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,3,Temperature,Maximum,30.54,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,4,Temperature,Maximum,34.92,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,5,Temperature,Maximum,34.56,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,6,Temperature,Maximum,33.27,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,7,Temperature,Maximum,33.38,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,8,Temperature,Maximum,32.63,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,9,Temperature,Maximum,31.91,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,10,Temperature,Maximum,31.85,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,11,Temperature,Maximum,29.55,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2014,12,Temperature,Maximum,24.28,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,1,Temperature,Maximum,22.21,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,2,Temperature,Maximum,27.02,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,3,Temperature,Maximum,30.75,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,4,Temperature,Maximum,31.01,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,5,Temperature,Maximum,32.97,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,6,Temperature,Maximum,32.75,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,7,Temperature,Maximum,33.24,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,8,Temperature,Maximum,32.39,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,9,Temperature,Maximum,33.1,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,10,Temperature,Maximum,32.71,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,11,Temperature,Maximum,30.04,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2015,12,Temperature,Maximum,24.67,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,1,Temperature,Maximum,23.43,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,2,Temperature,Maximum,28.2,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,3,Temperature,Maximum,31.87,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,4,Temperature,Maximum,34.65,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,5,Temperature,Maximum,32.29,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,6,Temperature,Maximum,33.6,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,7,Temperature,Maximum,32.28,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,8,Temperature,Maximum,34.01,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,9,Temperature,Maximum,32.31,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,10,Temperature,Maximum,32.48,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,11,Temperature,Maximum,30.4,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2016,12,Temperature,Maximum,26.06,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,1,Temperature,Maximum,24.81,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,2,Temperature,Maximum,27.78,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,3,Temperature,Maximum,28.63,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,4,Temperature,Maximum,31.07,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,5,Temperature,Maximum,32.83,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,6,Temperature,Maximum,34.16,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,7,Temperature,Maximum,32.61,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,8,Temperature,Maximum,33.07,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,9,Temperature,Maximum,33.61,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,10,Temperature,Maximum,31.53,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,11,Temperature,Maximum,29.41,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2017,12,Temperature,Maximum,26.57,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,1,Temperature,Maximum,20.54,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,2,Temperature,Maximum,27.23,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,3,Temperature,Maximum,31.23,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,4,Temperature,Maximum,31.1,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,5,Temperature,Maximum,31.76,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,6,Temperature,Maximum,33.98,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,7,Temperature,Maximum,33.51,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,8,Temperature,Maximum,33.87,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,9,Temperature,Maximum,33.34,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,10,Temperature,Maximum,31.33,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,11,Temperature,Maximum,29.6,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2018,12,Temperature,Maximum,25.51,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,1,Temperature,Maximum,25.8,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,2,Temperature,Maximum,26.55,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,3,Temperature,Maximum,30.7,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,4,Temperature,Maximum,31.36,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,5,Temperature,Maximum,34.05,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,6,Temperature,Maximum,34.17,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,7,Temperature,Maximum,32.86,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,8,Temperature,Maximum,34.61,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,9,Temperature,Maximum,31.92,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,10,Temperature,Maximum,30.71,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,11,Temperature,Maximum,29.98,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2019,12,Temperature,Maximum,23.37,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2020,1,Temperature,Maximum,22.43,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2020,2,Temperature,Maximum,25.9,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2020,3,Temperature,Maximum,29.65,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2020,4,Temperature,Maximum,31.34,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2020,5,Temperature,Maximum,31.64,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2020,6,Temperature,Maximum,33.19,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
Dinajpur,2020,7,Temperature,Maximum,31.94,BRRI,BRRI_Daily_Maximum_Temperature.xlsx,BRRI_Daily_Maximum_Temperature,B57
